transaction_id,store_id,customer_id,txn_ts,channel,subtotal_cents,tax_cents,total_cents
T00021507,S0002,,2025-08-03T17:57:35,In-Store,4877,119,4996
T00021508,S0002,C001527,2025-08-03T18:28:36,In-Store,4861,301,5162
T00021509,S0002,,2025-08-03T09:42:43,In-Store,15275,808,16083
T00021510,S0002,C001359,2025-08-03T09:40:02,In-Store,7020,471,7491
T00021511,S0002,C001894,2025-08-03T19:18:40,In-Store,9947,396,10343
T00021512,S0002,C001644,2025-08-03T10:59:31,In-Store,8043,474,8517
T00021513,S0002,C001665,2025-08-03T08:17:14,In-Store,7270,0,7270
T00021514,S0002,C001956,2025-08-03T16:04:10,In-Store,9818,477,10295
T00021515,S0002,,2025-08-03T08:44:38,In-Store,5319,305,5624
T00021516,S0002,C001151,2025-08-03T10:49:30,In-Store,4254,134,4388
T00021517,S0002,C001203,2025-08-03T13:16:37,In-Store,4312,118,4430
T00021518,S0002,C001610,2025-08-03T08:41:07,In-Store,4230,0,4230
T00021519,S0002,C001388,2025-08-03T13:34:05,Online,10390,533,10923
T00021520,S0002,C001359,2025-08-03T13:00:03,Online,6484,301,6785
T00021521,S0002,C001267,2025-08-03T21:05:16,Online,15328,1017,16345
T00021522,S0002,C001017,2025-08-03T09:24:52,Online,11809,484,12293
T00021523,S0002,C001839,2025-08-03T09:35:42,Online,15192,618,15810
T00021524,S0002,C001119,2025-08-03T12:50:40,Online,7928,463,8391
T00021525,S0002,,2025-08-03T13:18:55,Online,6400,480,6880
T00021526,S0002,C001804,2025-08-03T20:37:28,Online,4365,32,4397
T00021527,S0002,C001260,2025-08-03T21:37:27,Online,5229,54,5283
T00021528,S0002,C001264,2025-08-03T20:21:58,Online,9031,628,9659
T00021529,S0002,C001710,2025-08-03T20:24:47,Online,4021,178,4199
T00021530,S0002,C001416,2025-08-03T09:05:15,Online,4793,169,4962
T00021531,S0002,C001177,2025-08-03T21:15:20,Online,2938,0,2938
T00021532,S0002,C001186,2025-08-03T20:49:01,Online,3298,0,3298
T00021533,S0002,C001965,2025-08-03T21:04:21,Online,2694,69,2763
T00021534,S0002,,2025-08-03T09:52:36,Online,3020,199,3219
T00021535,S0002,C001011,2025-08-03T13:14:31,Online,21559,953,22512
T00021536,S0002,,2025-08-03T09:50:41,Online,4637,253,4890
T00021537,S0002,C001443,2025-08-03T19:38:04,Online,7542,450,7992
T00021538,S0002,C001689,2025-08-03T10:12:42,Online,6447,420,6867
T00021539,S0002,C001624,2025-08-03T19:06:45,Online,6628,476,7104
T00021540,S0002,,2025-08-03T10:02:53,Online,11284,282,11566
T00021541,S0002,C001086,2025-08-03T10:39:13,Online,5254,0,5254
T00021542,S0002,C001123,2025-08-03T21:22:01,Online,4596,373,4969
T00021543,S0002,C001867,2025-08-03T12:06:40,Online,2423,0,2423
T00021544,S0002,C001960,2025-08-03T11:15:30,Online,7353,0,7353
T00021545,S0002,C001126,2025-08-03T19:47:48,Online,5467,0,5467
T00021546,S0002,C001852,2025-08-03T19:27:26,Online,19963,1270,21233
T00021547,S0003,C002564,2025-08-03T19:28:15,In-Store,10282,684,10966
T00021548,S0003,C002435,2025-08-03T19:46:54,In-Store,7281,476,7757
T00021549,S0003,C002072,2025-08-03T11:54:33,In-Store,17792,985,18777
T00021550,S0003,C002686,2025-08-03T18:58:12,In-Store,7622,507,8129
T00021551,S0003,C002426,2025-08-03T18:01:08,In-Store,7229,134,7363
T00021552,S0003,C002668,2025-08-03T17:01:33,In-Store,9867,402,10269
T00021553,S0003,C002946,2025-08-03T13:33:10,In-Store,4790,183,4973
T00021554,S0003,C002075,2025-08-03T15:23:33,In-Store,9074,253,9327
T00021555,S0003,C002641,2025-08-03T17:30:51,In-Store,1856,77,1933
T00021556,S0003,C002592,2025-08-03T09:07:19,In-Store,15174,344,15518
T00021557,S0003,C002839,2025-08-03T19:46:07,In-Store,4713,396,5109
T00021558,S0003,C002744,2025-08-03T09:57:35,In-Store,8736,177,8913
T00021559,S0003,C002876,2025-08-03T12:32:34,In-Store,8856,592,9448
T00021560,S0003,C002087,2025-08-03T15:30:13,In-Store,8134,300,8434
T00021561,S0003,C002531,2025-08-03T18:53:04,In-Store,5358,184,5542
T00021562,S0003,C002233,2025-08-03T13:58:31,In-Store,19248,1277,20525
T00021563,S0003,,2025-08-03T18:11:36,In-Store,7857,528,8385
T00021564,S0003,C002400,2025-08-03T08:42:30,In-Store,5649,131,5780
T00021565,S0003,,2025-08-03T19:44:01,In-Store,3560,316,3876
T00021566,S0003,C002336,2025-08-03T13:26:54,In-Store,4180,152,4332
T00021567,S0003,C002805,2025-08-03T08:57:36,In-Store,6025,270,6295
T00021568,S0003,C002294,2025-08-03T17:54:38,In-Store,17017,934,17951
T00021569,S0003,C002603,2025-08-03T18:46:19,In-Store,5494,118,5612
T00021570,S0003,C002920,2025-08-03T14:09:06,In-Store,7566,460,8026
T00021571,S0003,C002769,2025-08-03T09:24:13,In-Store,2329,207,2536
T00021572,S0003,,2025-08-03T13:49:41,In-Store,8767,493,9260
T00021573,S0003,C002631,2025-08-03T12:36:04,In-Store,8428,748,9176
T00021574,S0003,C002241,2025-08-03T19:39:28,In-Store,4770,0,4770
T00021575,S0003,,2025-08-03T14:04:41,In-Store,12358,409,12767
T00021576,S0003,C002329,2025-08-03T08:37:54,In-Store,18324,1182,19506
T00021577,S0003,C002736,2025-08-03T08:36:27,In-Store,7794,585,8379
T00021578,S0003,C002829,2025-08-03T10:52:10,In-Store,5902,459,6361
T00021579,S0003,C002764,2025-08-03T13:34:02,In-Store,2753,109,2862
T00021580,S0003,C002220,2025-08-03T12:21:16,In-Store,3877,231,4108
T00021581,S0003,C002662,2025-08-03T09:04:19,In-Store,14277,963,15240
T00021582,S0003,,2025-08-03T18:06:44,In-Store,13304,262,13566
T00021583,S0003,,2025-08-03T14:42:31,In-Store,2579,32,2611
T00021584,S0003,C002230,2025-08-03T08:16:23,In-Store,2514,0,2514
T00021585,S0003,C002863,2025-08-03T08:59:49,In-Store,10089,260,10349
T00021586,S0003,C002069,2025-08-03T11:24:17,In-Store,5385,43,5428
T00021587,S0003,C002233,2025-08-03T08:37:12,In-Store,1943,0,1943
T00021588,S0003,C002395,2025-08-03T08:52:56,In-Store,8294,193,8487
T00021589,S0003,C002156,2025-08-03T12:08:22,In-Store,4403,128,4531
T00021590,S0003,C002456,2025-08-03T09:01:14,In-Store,2785,0,2785
T00021591,S0003,C002778,2025-08-03T12:36:18,In-Store,8287,497,8784
T00021592,S0003,C002309,2025-08-03T17:30:18,In-Store,16162,729,16891
T00021593,S0003,C002973,2025-08-03T17:01:53,In-Store,3320,120,3440
T00021594,S0003,C002545,2025-08-03T11:26:13,In-Store,7143,463,7606
T00021595,S0003,C002602,2025-08-03T08:50:03,In-Store,10697,735,11432
T00021596,S0003,C002727,2025-08-03T17:39:18,In-Store,12155,516,12671
T00021597,S0003,,2025-08-03T16:23:19,In-Store,17250,1314,18564
T00021598,S0003,C002712,2025-08-03T10:31:03,In-Store,6430,120,6550
T00021599,S0003,C002331,2025-08-03T17:27:54,In-Store,4941,0,4941
T00021600,S0003,C002173,2025-08-03T19:48:42,In-Store,4697,357,5054
T00021601,S0003,,2025-08-03T14:53:47,In-Store,6947,616,7563
T00021602,S0003,C002916,2025-08-03T09:31:23,In-Store,10456,502,10958
T00021603,S0003,C002407,2025-08-03T08:02:54,In-Store,9266,822,10088
T00021604,S0003,C002840,2025-08-03T08:23:10,In-Store,5960,0,5960
T00021605,S0003,C002137,2025-08-03T18:09:55,In-Store,4858,151,5009
T00021606,S0003,,2025-08-03T14:44:14,In-Store,3017,182,3199
T00021607,S0003,C002420,2025-08-03T17:42:03,In-Store,2280,0,2280
T00021608,S0003,C002775,2025-08-03T14:52:06,In-Store,6952,327,7279
T00021609,S0003,C002929,2025-08-03T19:19:30,In-Store,4075,158,4233
T00021610,S0003,C002523,2025-08-03T08:28:07,In-Store,7019,469,7488
T00021611,S0003,C002715,2025-08-03T10:17:24,In-Store,5614,270,5884
T00021612,S0003,C002568,2025-08-03T08:56:03,In-Store,7625,578,8203
T00021613,S0003,C002620,2025-08-03T11:05:23,In-Store,3653,0,3653
T00021614,S0003,,2025-08-03T10:09:08,In-Store,5527,445,5972
T00021615,S0003,C002313,2025-08-03T09:24:33,In-Store,5356,132,5488
T00021616,S0003,C002411,2025-08-03T09:55:17,In-Store,3913,143,4056
T00021617,S0003,C002263,2025-08-03T13:41:09,In-Store,3848,170,4018
T00021618,S0003,,2025-08-03T19:46:14,In-Store,14440,779,15219
T00021619,S0003,C002789,2025-08-03T17:10:40,In-Store,2280,0,2280
T00021620,S0003,C002731,2025-08-03T17:32:32,In-Store,10983,568,11551
T00021621,S0003,,2025-08-03T18:27:55,In-Store,10439,644,11083
T00021622,S0003,C002678,2025-08-03T13:32:22,In-Store,4594,0,4594
T00021623,S0003,C002199,2025-08-03T08:19:28,In-Store,6727,288,7015
T00021624,S0003,C002298,2025-08-03T18:45:02,In-Store,10988,750,11738
T00021625,S0003,,2025-08-03T19:08:32,In-Store,4262,107,4369
T00021626,S0003,,2025-08-03T19:13:36,In-Store,7265,247,7512
T00021627,S0003,C002404,2025-08-03T17:20:26,In-Store,4022,0,4022
T00021628,S0003,C002536,2025-08-03T16:04:28,In-Store,8327,739,9066
T00021629,S0003,C002203,2025-08-03T18:52:31,In-Store,2912,0,2912
T00021630,S0003,C002502,2025-08-03T09:35:16,In-Store,3260,220,3480
T00021631,S0003,C002717,2025-08-03T09:46:00,In-Store,3194,247,3441
T00021632,S0003,,2025-08-03T12:35:55,In-Store,4616,254,4870
T00021633,S0003,C002349,2025-08-03T08:49:39,In-Store,5284,155,5439
T00021634,S0003,C002024,2025-08-03T19:31:46,In-Store,9336,627,9963
T00021635,S0003,C002198,2025-08-03T18:22:30,In-Store,11499,784,12283
T00021636,S0003,C002090,2025-08-03T11:04:55,In-Store,6562,442,7004
T00021637,S0003,C002261,2025-08-03T18:15:10,In-Store,6159,547,6706
T00021638,S0003,C002220,2025-08-03T08:46:07,In-Store,3550,316,3866
T00021639,S0003,C002656,2025-08-03T17:46:36,In-Store,5543,177,5720
T00021640,S0003,C002622,2025-08-03T13:14:23,In-Store,11646,478,12124
T00021641,S0003,,2025-08-03T13:27:51,In-Store,4815,318,5133
T00021642,S0003,C002103,2025-08-03T11:39:03,In-Store,3001,187,3188
T00021643,S0003,C002754,2025-08-03T08:09:56,In-Store,6913,370,7283
T00021644,S0003,C002551,2025-08-03T19:46:01,In-Store,1828,0,1828
T00021645,S0003,C002678,2025-08-03T09:47:35,In-Store,9466,453,9919
T00021646,S0003,C002032,2025-08-03T14:26:00,In-Store,8151,567,8718
T00021647,S0003,C002334,2025-08-03T18:11:16,In-Store,6583,415,6998
T00021648,S0003,C002066,2025-08-03T16:42:21,In-Store,2413,31,2444
T00021649,S0003,C002147,2025-08-03T13:51:55,In-Store,10576,705,11281
T00021650,S0003,,2025-08-03T12:28:05,In-Store,5242,262,5504
T00021651,S0003,C002419,2025-08-03T19:36:44,In-Store,3051,150,3201
T00021652,S0003,C002092,2025-08-03T11:19:08,In-Store,12635,1036,13671
T00021653,S0003,,2025-08-03T17:27:30,In-Store,6548,541,7089
T00021654,S0003,C002072,2025-08-03T19:55:46,In-Store,3258,0,3258
T00021655,S0003,C002444,2025-08-03T14:09:37,In-Store,4356,296,4652
T00021656,S0003,C002047,2025-08-03T13:25:58,In-Store,7067,462,7529
T00021657,S0003,C002880,2025-08-03T09:07:35,Online,8121,460,8581
T00021658,S0003,C002707,2025-08-03T12:44:43,Online,3208,249,3457
T00021659,S0003,,2025-08-03T09:56:43,Online,4045,125,4170
T00021660,S0003,C002591,2025-08-03T09:04:18,Online,3146,75,3221
T00021661,S0003,,2025-08-03T09:50:15,Online,2849,210,3059
T00021662,S0003,C002049,2025-08-03T09:32:40,Online,3761,71,3832
T00021663,S0003,C002428,2025-08-03T09:51:02,Online,7978,150,8128
T00021664,S0003,C002298,2025-08-03T21:58:28,Online,10432,573,11005
T00021665,S0003,C002010,2025-08-03T09:47:44,Online,12104,1008,13112
T00021666,S0003,C002248,2025-08-03T21:00:01,Online,13761,881,14642
T00021667,S0003,C002276,2025-08-03T19:25:05,Online,13876,826,14702
T00021668,S0003,C002172,2025-08-03T11:37:07,Online,5249,296,5545
T00021669,S0003,,2025-08-03T19:45:52,Online,4477,39,4516
T00021670,S0003,,2025-08-03T10:13:49,Online,6513,515,7028
T00021671,S0003,,2025-08-03T21:48:44,Online,7410,511,7921
T00021672,S0003,C002852,2025-08-03T10:13:42,Online,4661,379,5040
T00021673,S0003,C002887,2025-08-03T09:57:11,Online,6170,217,6387
T00021674,S0003,C002413,2025-08-03T19:40:25,Online,6213,127,6340
T00021675,S0003,C002146,2025-08-03T20:45:14,Online,3809,151,3960
T00021676,S0003,C002138,2025-08-03T09:09:02,Online,4511,253,4764
T00021677,S0003,,2025-08-03T20:18:37,Online,10577,938,11515
T00021678,S0003,,2025-08-03T21:44:55,Online,5020,99,5119
T00021679,S0003,C002042,2025-08-03T09:50:01,Online,2134,136,2270
T00021680,S0003,C002502,2025-08-03T19:58:00,Online,4166,370,4536
T00021681,S0003,C002634,2025-08-03T09:42:41,Online,8475,301,8776
T00021682,S0003,C002663,2025-08-03T10:11:48,Online,8723,485,9208
T00021683,S0003,C002411,2025-08-03T19:19:06,Online,20079,766,20845
T00021684,S0003,C002966,2025-08-03T09:49:52,Online,9238,562,9800
T00021685,S0004,C003315,2025-08-03T16:02:23,In-Store,3546,71,3617
T00021686,S0004,C003394,2025-08-03T10:29:19,In-Store,10784,696,11480
T00021687,S0004,C003400,2025-08-03T12:57:27,In-Store,6790,567,7357
T00021688,S0004,,2025-08-03T09:30:51,In-Store,5245,96,5341
T00021689,S0004,C003078,2025-08-03T08:28:29,In-Store,4429,196,4625
T00021690,S0004,C003421,2025-08-03T11:42:47,In-Store,10049,569,10618
T00021691,S0004,C003622,2025-08-03T16:36:11,In-Store,10129,109,10238
T00021692,S0004,C003053,2025-08-03T17:05:07,In-Store,6186,0,6186
T00021693,S0004,C003060,2025-08-03T08:24:15,In-Store,4557,144,4701
T00021694,S0004,C003258,2025-08-03T10:20:45,In-Store,2914,43,2957
T00021695,S0004,C003811,2025-08-03T16:50:54,In-Store,5458,399,5857
T00021696,S0004,C003113,2025-08-03T18:08:56,In-Store,8080,447,8527
T00021697,S0004,C003509,2025-08-03T19:38:16,In-Store,8069,716,8785
T00021698,S0004,C003507,2025-08-03T12:31:44,In-Store,12598,496,13094
T00021699,S0004,C003863,2025-08-03T12:45:23,In-Store,7228,194,7422
T00021700,S0004,,2025-08-03T18:12:25,In-Store,5435,111,5546
T00021701,S0004,C003999,2025-08-03T15:55:32,In-Store,6557,95,6652
T00021702,S0004,C003947,2025-08-03T08:46:25,In-Store,5469,163,5632
T00021703,S0004,C003983,2025-08-03T12:45:17,In-Store,4469,125,4594
T00021704,S0004,C003318,2025-08-03T16:56:13,In-Store,6759,214,6973
T00021705,S0004,C003133,2025-08-03T15:32:07,In-Store,3711,216,3927
T00021706,S0004,C003418,2025-08-03T17:56:31,In-Store,3877,56,3933
T00021707,S0004,C003189,2025-08-03T12:57:09,In-Store,5524,200,5724
T00021708,S0004,C003499,2025-08-03T17:11:10,In-Store,10829,712,11541
T00021709,S0004,C003370,2025-08-03T16:57:06,In-Store,15196,1042,16238
T00021710,S0004,C003971,2025-08-03T09:20:09,In-Store,10114,602,10716
T00021711,S0004,C003805,2025-08-03T08:05:34,In-Store,11165,807,11972
T00021712,S0004,C003648,2025-08-03T08:53:10,In-Store,5890,219,6109
T00021713,S0004,C003010,2025-08-03T15:37:45,In-Store,15428,786,16214
T00021714,S0004,C003928,2025-08-03T09:24:21,In-Store,16136,752,16888
T00021715,S0004,C003373,2025-08-03T12:55:35,In-Store,7298,593,7891
T00021716,S0004,C004000,2025-08-03T12:17:02,In-Store,8694,241,8935
T00021717,S0004,C003920,2025-08-03T09:24:12,In-Store,7473,134,7607
T00021718,S0004,C003991,2025-08-03T08:35:00,In-Store,8861,685,9546
T00021719,S0004,C003360,2025-08-03T08:27:52,In-Store,2762,0,2762
T00021720,S0004,,2025-08-03T10:18:16,In-Store,3666,0,3666
T00021721,S0004,C003285,2025-08-03T09:33:51,In-Store,4658,194,4852
T00021722,S0004,C003760,2025-08-03T09:51:39,In-Store,3328,142,3470
T00021723,S0004,C003171,2025-08-03T12:22:42,In-Store,17254,711,17965
T00021724,S0004,C003777,2025-08-03T10:06:02,In-Store,11227,700,11927
T00021725,S0004,C003854,2025-08-03T11:57:29,In-Store,1834,0,1834
T00021726,S0004,C003435,2025-08-03T18:34:04,In-Store,7305,233,7538
T00021727,S0004,C003504,2025-08-03T09:15:20,In-Store,11626,594,12220
T00021728,S0004,,2025-08-03T12:08:00,In-Store,21560,1797,23357
T00021729,S0004,C003230,2025-08-03T10:40:37,In-Store,12793,712,13505
T00021730,S0004,C003716,2025-08-03T16:16:48,In-Store,7904,563,8467
T00021731,S0004,C003194,2025-08-03T13:30:27,In-Store,7350,0,7350
T00021732,S0004,C003712,2025-08-03T13:10:49,In-Store,20835,500,21335
T00021733,S0004,C003109,2025-08-03T13:20:56,In-Store,13987,1173,15160
T00021734,S0004,C003216,2025-08-03T08:18:57,In-Store,4653,103,4756
T00021735,S0004,C003859,2025-08-03T18:46:12,In-Store,4077,322,4399
T00021736,S0004,C003321,2025-08-03T17:15:05,In-Store,2538,57,2595
T00021737,S0004,C003181,2025-08-03T19:18:54,In-Store,7648,474,8122
T00021738,S0004,C003204,2025-08-03T08:01:32,In-Store,15609,565,16174
T00021739,S0004,C003581,2025-08-03T09:15:19,In-Store,5589,331,5920
T00021740,S0004,C003517,2025-08-03T17:30:08,In-Store,8968,796,9764
T00021741,S0004,C003298,2025-08-03T17:58:10,In-Store,6535,256,6791
T00021742,S0004,C003279,2025-08-03T15:23:15,In-Store,7286,293,7579
T00021743,S0004,C003696,2025-08-03T19:09:48,In-Store,6598,440,7038
T00021744,S0004,C003881,2025-08-03T14:14:57,In-Store,2821,0,2821
T00021745,S0004,,2025-08-03T11:36:35,In-Store,10414,316,10730
T00021746,S0004,C003715,2025-08-03T12:32:41,In-Store,4026,120,4146
T00021747,S0004,C003503,2025-08-03T17:26:09,In-Store,9001,474,9475
T00021748,S0004,C003737,2025-08-03T17:34:45,In-Store,11818,558,12376
T00021749,S0004,C003378,2025-08-03T15:13:47,In-Store,7880,0,7880
T00021750,S0004,C003475,2025-08-03T18:32:09,In-Store,5390,251,5641
T00021751,S0004,C003900,2025-08-03T18:45:24,In-Store,5457,242,5699
T00021752,S0004,,2025-08-03T17:56:17,In-Store,13430,927,14357
T00021753,S0004,C003911,2025-08-03T18:48:43,In-Store,6362,461,6823
T00021754,S0004,C003438,2025-08-03T14:51:33,In-Store,4818,0,4818
T00021755,S0004,C003828,2025-08-03T18:59:03,In-Store,3509,143,3652
T00021756,S0004,C003771,2025-08-03T10:31:05,In-Store,3082,192,3274
T00021757,S0004,,2025-08-03T16:16:28,In-Store,3326,127,3453
T00021758,S0004,C003586,2025-08-03T09:33:53,In-Store,10491,395,10886
T00021759,S0004,,2025-08-03T10:38:51,In-Store,4030,175,4205
T00021760,S0004,C003566,2025-08-03T08:41:45,In-Store,5426,431,5857
T00021761,S0004,C003962,2025-08-03T18:04:29,In-Store,5576,292,5868
T00021762,S0004,C003937,2025-08-03T08:49:37,In-Store,4894,311,5205
T00021763,S0004,C003391,2025-08-03T10:31:24,In-Store,11761,914,12675
T00021764,S0004,C003164,2025-08-03T08:38:04,In-Store,8413,423,8836
T00021765,S0004,C003034,2025-08-03T14:44:54,In-Store,14475,946,15421
T00021766,S0004,C003359,2025-08-03T16:28:58,In-Store,2784,0,2784
T00021767,S0004,C003586,2025-08-03T08:58:20,In-Store,8228,368,8596
T00021768,S0004,C003422,2025-08-03T13:55:35,In-Store,10355,413,10768
T00021769,S0004,C003090,2025-08-03T09:10:12,In-Store,4861,147,5008
T00021770,S0004,C003920,2025-08-03T17:56:07,In-Store,2934,160,3094
T00021771,S0004,C003877,2025-08-03T08:02:32,In-Store,5143,0,5143
T00021772,S0004,C003734,2025-08-03T15:37:56,In-Store,15958,393,16351
T00021773,S0004,,2025-08-03T08:26:22,In-Store,9651,513,10164
T00021774,S0004,,2025-08-03T11:14:06,In-Store,4220,239,4459
T00021775,S0004,C003862,2025-08-03T10:28:13,In-Store,3456,126,3582
T00021776,S0004,C003290,2025-08-03T08:16:17,In-Store,5422,163,5585
T00021777,S0004,C003932,2025-08-03T12:54:31,In-Store,2244,56,2300
T00021778,S0004,C003197,2025-08-03T19:04:53,In-Store,16561,1026,17587
T00021779,S0004,,2025-08-03T11:50:20,In-Store,5879,344,6223
T00021780,S0004,C003207,2025-08-03T08:52:27,In-Store,4126,268,4394
T00021781,S0004,C003863,2025-08-03T14:36:45,In-Store,1852,71,1923
T00021782,S0004,C003455,2025-08-03T14:17:38,In-Store,6967,619,7586
T00021783,S0004,C003463,2025-08-03T13:27:33,In-Store,3068,237,3305
T00021784,S0004,C003113,2025-08-03T19:18:46,In-Store,5577,426,6003
T00021785,S0004,C003659,2025-08-03T19:58:07,In-Store,7418,594,8012
T00021786,S0004,C003868,2025-08-03T19:58:41,In-Store,13390,1117,14507
T00021787,S0004,,2025-08-03T15:56:14,In-Store,5343,0,5343
T00021788,S0004,C003173,2025-08-03T16:19:43,In-Store,2352,0,2352
T00021789,S0004,C003689,2025-08-03T17:20:59,In-Store,5379,128,5507
T00021790,S0004,C003867,2025-08-03T19:40:42,In-Store,10857,456,11313
T00021791,S0004,C003581,2025-08-03T13:35:24,In-Store,6134,289,6423
T00021792,S0004,C003865,2025-08-03T13:38:17,In-Store,7398,399,7797
T00021793,S0004,C003235,2025-08-03T14:33:02,In-Store,10211,746,10957
T00021794,S0004,C003429,2025-08-03T08:16:21,In-Store,11838,655,12493
T00021795,S0004,C003038,2025-08-03T21:16:45,Online,6946,173,7119
T00021796,S0004,,2025-08-03T21:24:37,Online,3637,283,3920
T00021797,S0004,,2025-08-03T19:30:24,Online,3233,80,3313
T00021798,S0004,C003469,2025-08-03T21:46:47,Online,7254,131,7385
T00021799,S0004,C003304,2025-08-03T19:56:09,Online,4664,276,4940
T00021800,S0004,C003749,2025-08-03T10:03:51,Online,4892,342,5234
T00021801,S0004,C003621,2025-08-03T19:29:20,Online,6335,262,6597
T00021802,S0004,,2025-08-03T13:17:36,Online,6266,556,6822
T00021803,S0004,,2025-08-03T20:59:35,Online,13483,697,14180
T00021804,S0004,C003277,2025-08-03T20:37:30,Online,8293,687,8980
T00021805,S0004,C004000,2025-08-03T09:02:35,Online,6819,156,6975
T00021806,S0004,C003133,2025-08-03T20:15:31,Online,8479,279,8758
T00021807,S0004,C003303,2025-08-03T09:24:32,Online,6679,257,6936
T00021808,S0004,C003282,2025-08-03T19:20:58,Online,4638,312,4950
T00021809,S0004,C003494,2025-08-03T19:19:29,Online,2834,0,2834
T00021810,S0004,C003787,2025-08-03T19:08:43,Online,6920,177,7097
T00021811,S0004,C003388,2025-08-03T09:46:24,Online,13826,857,14683
T00021812,S0004,C003480,2025-08-03T21:31:57,Online,8685,771,9456
T00021813,S0004,C003766,2025-08-03T20:24:32,Online,2648,0,2648
T00021814,S0004,C003289,2025-08-03T13:18:55,Online,4120,163,4283
T00021815,S0004,,2025-08-03T09:06:20,Online,9267,430,9697
T00021816,S0004,C003844,2025-08-03T10:11:15,Online,7375,501,7876
T00021817,S0004,C003814,2025-08-03T21:33:40,Online,4253,39,4292
T00021818,S0004,C003855,2025-08-03T13:02:39,Online,5337,270,5607
T00021819,S0004,C003348,2025-08-03T19:18:47,Online,6097,187,6284
T00021820,S0004,C003674,2025-08-03T21:39:18,Online,9546,367,9913
T00021821,S0004,C003851,2025-08-03T21:22:59,Online,15194,1056,16250
T00021822,S0004,C003271,2025-08-03T11:45:33,Online,11006,513,11519
T00021823,S0005,C004080,2025-08-03T19:38:20,In-Store,2966,0,2966
T00021824,S0005,C004022,2025-08-03T09:01:24,In-Store,9761,293,10054
T00021825,S0005,C004043,2025-08-03T11:29:31,In-Store,9510,210,9720
T00021826,S0005,C004090,2025-08-03T18:43:54,In-Store,14604,907,15511
T00021827,S0005,C004062,2025-08-03T18:51:50,In-Store,9448,77,9525
