product_id,upc,brand,product_name,category,subcategory,size,unit_of_measure,base_price_cents,tax_code,is_perishable,is_age_restricted,brand_tier,created_date
P01063,100000001062,EastRiver,EastRiver Potato Chips 6 pk,Snacks/Cookies/Chips,Potato Chips,6 pk,ct,456,FOOD_NONTAX,False,False,National,2024-01-15
P01064,100000001063,Gotham Goods,Gotham Goods Potato Chips 12 oz,Snacks/Cookies/Chips,Potato Chips,12 oz,oz,376,FOOD_NONTAX,False,False,National,2024-01-15
P01065,100000001064,Mancino Private Label,Mancino Private Label Beer 16 oz,Alcohol,Beer,16 oz,oz,1690,ALCOHOL,False,True,Private Label,2024-01-15
P01066,100000001065,Harbor & Co.,Harbor & Co. Chicken 12 oz,Meat and Seafood,Chicken,12 oz,oz,949,FOOD_NONTAX,True,False,National,2024-01-15
P01067,100000001066,Mancino Essentials,Mancino Essentials Chicken 750 ml,Meat and Seafood,Chicken,750 ml,ml,981,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01068,100000001067,SoHo Artisan,SoHo Artisan Salmon 6 pk,Meat and Seafood,Salmon,6 pk,ct,1010,FOOD_NONTAX,True,False,Premium,2024-01-15
P01069,100000001068,Mancino Private Label,Mancino Private Label Salmon 2 lb,Meat and Seafood,Salmon,2 lb,lb,981,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01070,100000001069,EastRiver,EastRiver Milk 16 oz,Dairy & Eggs,Milk,16 oz,oz,308,FOOD_NONTAX,True,False,National,2024-01-15
P01071,100000001070,Harbor & Co.,Harbor & Co. Prepared Salad 1 L,Prepared Meals,Prepared Salad,1 L,L,861,FOOD_TAXABLE,True,False,National,2024-01-15
P01072,100000001071,Harbor & Co.,Harbor & Co. Cereal 1 L,Breakfast & Cereal,Cereal,1 L,L,383,FOOD_NONTAX,False,False,National,2024-01-15
P01073,100000001072,Mancino Select,Mancino Select Flour 16 oz,Baking,Flour,16 oz,oz,501,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01074,100000001073,Mancino Essentials,Mancino Essentials Tomato Sauce 12 pk,Condiments/Sauces/Spices,Tomato Sauce,12 pk,ct,397,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01075,100000001074,Gotham Goods,Gotham Goods Chicken 1 L,Meat and Seafood,Chicken,1 L,L,1235,FOOD_NONTAX,True,False,National,2024-01-15
P01076,100000001075,SoHo Artisan,SoHo Artisan Flour 16 oz,Baking,Flour,16 oz,oz,637,FOOD_NONTAX,False,False,Premium,2024-01-15
P01077,100000001076,Gotham Goods,Gotham Goods Wine 2 lb,Alcohol,Wine,2 lb,lb,1753,ALCOHOL,False,True,National,2024-01-15
P01078,100000001077,EastRiver,EastRiver Soda 1 lb,Beverages,Soda,1 lb,lb,539,FOOD_TAXABLE,False,False,National,2024-01-15
P01079,100000001078,Mancino Select,Mancino Select Prepared Salad 1 L,Prepared Meals,Prepared Salad,1 L,L,1036,FOOD_TAXABLE,True,False,Private Label,2024-01-15
P01080,100000001079,EastRiver,EastRiver Cereal 12 oz,Breakfast & Cereal,Cereal,12 oz,oz,422,FOOD_NONTAX,False,False,National,2024-01-15
P01081,100000001080,Mancino Select,Mancino Select Yogurt 16 oz,Dairy & Eggs,Yogurt,16 oz,oz,451,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01082,100000001081,Fifth Ave Reserve,Fifth Ave Reserve Cold Cuts 1 L,Deli,Cold Cuts,1 L,L,703,FOOD_NONTAX,True,False,Premium,2024-01-15
P01083,100000001082,Gotham Goods,Gotham Goods Cat Kibble 32 oz,Pet Food,Cat Kibble,32 oz,oz,1610,FOOD_TAXABLE,False,False,National,2024-01-15
P01084,100000001083,Mancino Private Label,Mancino Private Label Sparkling Water 32 oz,Beverages,Sparkling Water,32 oz,oz,621,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01085,100000001084,Harbor & Co.,Harbor & Co. Cat Kibble 24 oz,Pet Food,Cat Kibble,24 oz,oz,1423,FOOD_TAXABLE,False,False,National,2024-01-15
P01086,100000001085,MetroFresh,MetroFresh Pasta 12 oz,Grains and Pasta,Pasta,12 oz,oz,269,FOOD_NONTAX,False,False,National,2024-01-15
P01087,100000001086,Mancino Select,Mancino Select Soda 1 lb,Beverages,Soda,1 lb,lb,510,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01088,100000001087,EastRiver,EastRiver Tomato Sauce 1 L,Condiments/Sauces/Spices,Tomato Sauce,1 L,L,385,FOOD_NONTAX,False,False,National,2024-01-15
P01089,100000001088,Hudson Valley,Hudson Valley Tomato Sauce 1 L,Condiments/Sauces/Spices,Tomato Sauce,1 L,L,658,FOOD_NONTAX,False,False,National,2024-01-15
P01090,100000001089,EastRiver,EastRiver Cat Kibble 750 ml,Pet Food,Cat Kibble,750 ml,ml,1538,FOOD_TAXABLE,False,False,National,2024-01-15
P01091,100000001090,MetroFresh,MetroFresh Bread 1 L,Bakery,Bread,1 L,L,504,FOOD_NONTAX,True,False,National,2024-01-15
P01092,100000001091,Mancino Select,Mancino Select Pasta 1 L,Grains and Pasta,Pasta,1 L,L,433,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01093,100000001092,EastRiver,EastRiver Cat Kibble 1 lb,Pet Food,Cat Kibble,1 lb,lb,1574,FOOD_TAXABLE,False,False,National,2024-01-15
P01094,100000001093,Mancino Select,Mancino Select Pasta 12 pk,Grains and Pasta,Pasta,12 pk,ct,396,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01095,100000001094,Mancino Essentials,Mancino Essentials Chocolate 32 oz,Candy,Chocolate,32 oz,oz,471,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01096,100000001095,EastRiver,EastRiver Cereal 6 pk,Breakfast & Cereal,Cereal,6 pk,ct,560,FOOD_NONTAX,False,False,National,2024-01-15
P01097,100000001096,Mancino Select,Mancino Select Wine 1 lb,Alcohol,Wine,1 lb,lb,1575,ALCOHOL,False,True,Private Label,2024-01-15
P01098,100000001097,Mancino Private Label,Mancino Private Label Potato Chips 12 oz,Snacks/Cookies/Chips,Potato Chips,12 oz,oz,577,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01099,100000001098,Mancino Private Label,Mancino Private Label Frozen Pizza 1 L,Frozen Foods,Frozen Pizza,1 L,L,785,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01100,100000001099,Gotham Goods,Gotham Goods Milk 12 pk,Dairy & Eggs,Milk,12 pk,ct,527,FOOD_NONTAX,True,False,National,2024-01-15
P01101,100000001100,Mancino Private Label,Mancino Private Label Chocolate 2 lb,Candy,Chocolate,2 lb,lb,336,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01102,100000001101,Mancino Select,Mancino Select Flour 1 lb,Baking,Flour,1 lb,lb,417,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01103,100000001102,Mancino Select,Mancino Select Milk 750 ml,Dairy & Eggs,Milk,750 ml,ml,483,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01104,100000001103,Gotham Goods,Gotham Goods Sparkling Water 24 oz,Beverages,Sparkling Water,24 oz,oz,416,FOOD_TAXABLE,False,False,National,2024-01-15
P01105,100000001104,Gotham Goods,Gotham Goods Cat Kibble 1 lb,Pet Food,Cat Kibble,1 lb,lb,1397,FOOD_TAXABLE,False,False,National,2024-01-15
P01106,100000001105,MetroFresh,MetroFresh Pasta 12 oz,Grains and Pasta,Pasta,12 oz,oz,439,FOOD_NONTAX,False,False,National,2024-01-15
P01107,100000001106,SoHo Artisan,SoHo Artisan Flour 24 oz,Baking,Flour,24 oz,oz,697,FOOD_NONTAX,False,False,Premium,2024-01-15
P01108,100000001107,Fifth Ave Reserve,Fifth Ave Reserve Tomato Sauce 16 oz,Condiments/Sauces/Spices,Tomato Sauce,16 oz,oz,555,FOOD_NONTAX,False,False,Premium,2024-01-15
P01109,100000001108,Gotham Goods,Gotham Goods Beer 32 oz,Alcohol,Beer,32 oz,oz,1637,ALCOHOL,False,True,National,2024-01-15
P01110,100000001109,Fifth Ave Reserve,Fifth Ave Reserve Tomato Sauce 16 oz,Condiments/Sauces/Spices,Tomato Sauce,16 oz,oz,412,FOOD_NONTAX,False,False,Premium,2024-01-15
P01111,100000001110,Mancino Select,Mancino Select Chicken 16 oz,Meat and Seafood,Chicken,16 oz,oz,1197,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01112,100000001111,Mancino Private Label,Mancino Private Label Frozen Pizza 750 ml,Frozen Foods,Frozen Pizza,750 ml,ml,870,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01113,100000001112,Harbor & Co.,Harbor & Co. Prepared Salad 16 oz,Prepared Meals,Prepared Salad,16 oz,oz,1015,FOOD_TAXABLE,True,False,National,2024-01-15
P01114,100000001113,Harbor & Co.,Harbor & Co. Soda 32 oz,Beverages,Soda,32 oz,oz,485,FOOD_TAXABLE,False,False,National,2024-01-15
P01115,100000001114,MetroFresh,MetroFresh Salmon 16 oz,Meat and Seafood,Salmon,16 oz,oz,1190,FOOD_NONTAX,True,False,National,2024-01-15
P01116,100000001115,Mancino Essentials,Mancino Essentials Potato Chips 12 oz,Snacks/Cookies/Chips,Potato Chips,12 oz,oz,437,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01117,100000001116,MetroFresh,MetroFresh Flour 1 L,Baking,Flour,1 L,L,537,FOOD_NONTAX,False,False,National,2024-01-15
P01118,100000001117,Harbor & Co.,Harbor & Co. Cat Kibble 1 lb,Pet Food,Cat Kibble,1 lb,lb,1581,FOOD_TAXABLE,False,False,National,2024-01-15
P01119,100000001118,EastRiver,EastRiver Potato Chips 6 pk,Snacks/Cookies/Chips,Potato Chips,6 pk,ct,415,FOOD_NONTAX,False,False,National,2024-01-15
P01120,100000001119,MetroFresh,MetroFresh Cold Cuts 1 L,Deli,Cold Cuts,1 L,L,580,FOOD_NONTAX,True,False,National,2024-01-15
P01121,100000001120,Hudson Valley,Hudson Valley Potato Chips 12 oz,Snacks/Cookies/Chips,Potato Chips,12 oz,oz,488,FOOD_NONTAX,False,False,National,2024-01-15
P01122,100000001121,Village Choice,Village Choice Dog Kibble 24 oz,Pet Food,Dog Kibble,24 oz,oz,1576,FOOD_TAXABLE,False,False,Premium,2024-01-15
P01123,100000001122,Hudson Valley,Hudson Valley Chocolate 1 L,Candy,Chocolate,1 L,L,421,FOOD_TAXABLE,False,False,National,2024-01-15
P01124,100000001123,Village Choice,Village Choice Potato Chips 1 L,Snacks/Cookies/Chips,Potato Chips,1 L,L,495,FOOD_NONTAX,False,False,Premium,2024-01-15
P01125,100000001124,Mancino Private Label,Mancino Private Label Cold Cuts 1 L,Deli,Cold Cuts,1 L,L,749,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01126,100000001125,EastRiver,EastRiver Salmon 6 pk,Meat and Seafood,Salmon,6 pk,ct,1016,FOOD_NONTAX,True,False,National,2024-01-15
P01127,100000001126,Mancino Essentials,Mancino Essentials Dog Kibble 32 oz,Pet Food,Dog Kibble,32 oz,oz,1428,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01128,100000001127,Village Choice,Village Choice Pasta 12 pk,Grains and Pasta,Pasta,12 pk,ct,484,FOOD_NONTAX,False,False,Premium,2024-01-15
P01129,100000001128,SoHo Artisan,SoHo Artisan Cereal 32 oz,Breakfast & Cereal,Cereal,32 oz,oz,352,FOOD_NONTAX,False,False,Premium,2024-01-15
P01130,100000001129,Gotham Goods,Gotham Goods Milk 1 L,Dairy & Eggs,Milk,1 L,L,282,FOOD_NONTAX,True,False,National,2024-01-15
P01131,100000001130,Gotham Goods,Gotham Goods Cat Kibble 750 ml,Pet Food,Cat Kibble,750 ml,ml,1450,FOOD_TAXABLE,False,False,National,2024-01-15
P01132,100000001131,EastRiver,EastRiver Pasta 6 pk,Grains and Pasta,Pasta,6 pk,ct,207,FOOD_NONTAX,False,False,National,2024-01-15
P01133,100000001132,Harbor & Co.,Harbor & Co. Bread 2 lb,Bakery,Bread,2 lb,lb,547,FOOD_NONTAX,True,False,National,2024-01-15
P01134,100000001133,Gotham Goods,Gotham Goods Cold Cuts 2 lb,Deli,Cold Cuts,2 lb,lb,895,FOOD_NONTAX,True,False,National,2024-01-15
P01135,100000001134,Harbor & Co.,Harbor & Co. Cereal 6 pk,Breakfast & Cereal,Cereal,6 pk,ct,689,FOOD_NONTAX,False,False,National,2024-01-15
P01136,100000001135,MetroFresh,MetroFresh Frozen Pizza 1 L,Frozen Foods,Frozen Pizza,1 L,L,922,FOOD_NONTAX,False,False,National,2024-01-15
P01137,100000001136,SoHo Artisan,SoHo Artisan Potato Chips 6 pk,Snacks/Cookies/Chips,Potato Chips,6 pk,ct,255,FOOD_NONTAX,False,False,Premium,2024-01-15
P01138,100000001137,SoHo Artisan,SoHo Artisan Salmon 6 pk,Meat and Seafood,Salmon,6 pk,ct,1140,FOOD_NONTAX,True,False,Premium,2024-01-15
P01139,100000001138,Mancino Private Label,Mancino Private Label Cereal 12 oz,Breakfast & Cereal,Cereal,12 oz,oz,501,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01140,100000001139,Mancino Select,Mancino Select Chicken 1 lb,Meat and Seafood,Chicken,1 lb,lb,1117,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01141,100000001140,Fifth Ave Reserve,Fifth Ave Reserve Flour 6 pk,Baking,Flour,6 pk,ct,378,FOOD_NONTAX,False,False,Premium,2024-01-15
P01142,100000001141,Hudson Valley,Hudson Valley Dog Kibble 24 oz,Pet Food,Dog Kibble,24 oz,oz,1509,FOOD_TAXABLE,False,False,National,2024-01-15
P01143,100000001142,EastRiver,EastRiver Soda 6 pk,Beverages,Soda,6 pk,ct,581,FOOD_TAXABLE,False,False,National,2024-01-15
P01144,100000001143,Mancino Essentials,Mancino Essentials Potato Chips 32 oz,Snacks/Cookies/Chips,Potato Chips,32 oz,oz,536,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01145,100000001144,MetroFresh,MetroFresh Prepared Salad 12 oz,Prepared Meals,Prepared Salad,12 oz,oz,1087,FOOD_TAXABLE,True,False,National,2024-01-15
P01146,100000001145,SoHo Artisan,SoHo Artisan Beer 750 ml,Alcohol,Beer,750 ml,ml,1704,ALCOHOL,False,True,Premium,2024-01-15
P01147,100000001146,Hudson Valley,Hudson Valley Yogurt 6 pk,Dairy & Eggs,Yogurt,6 pk,ct,456,FOOD_NONTAX,True,False,National,2024-01-15
P01148,100000001147,Gotham Goods,Gotham Goods Bread 2 lb,Bakery,Bread,2 lb,lb,548,FOOD_NONTAX,True,False,National,2024-01-15
P01149,100000001148,Harbor & Co.,Harbor & Co. Prepared Salad 2 lb,Prepared Meals,Prepared Salad,2 lb,lb,899,FOOD_TAXABLE,True,False,National,2024-01-15
P01150,100000001149,Harbor & Co.,Harbor & Co. Sparkling Water 24 oz,Beverages,Sparkling Water,24 oz,oz,639,FOOD_TAXABLE,False,False,National,2024-01-15
P01151,100000001150,MetroFresh,MetroFresh Salmon 6 pk,Meat and Seafood,Salmon,6 pk,ct,1047,FOOD_NONTAX,True,False,National,2024-01-15
P01152,100000001151,Hudson Valley,Hudson Valley Soda 16 oz,Beverages,Soda,16 oz,oz,460,FOOD_TAXABLE,False,False,National,2024-01-15
P01153,100000001152,EastRiver,EastRiver Cold Cuts 2 lb,Deli,Cold Cuts,2 lb,lb,763,FOOD_NONTAX,True,False,National,2024-01-15
P01154,100000001153,SoHo Artisan,SoHo Artisan Yogurt 750 ml,Dairy & Eggs,Yogurt,750 ml,ml,295,FOOD_NONTAX,True,False,Premium,2024-01-15
P01155,100000001154,Gotham Goods,Gotham Goods Potato Chips 12 oz,Snacks/Cookies/Chips,Potato Chips,12 oz,oz,373,FOOD_NONTAX,False,False,National,2024-01-15
P01156,100000001155,EastRiver,EastRiver Milk 6 pk,Dairy & Eggs,Milk,6 pk,ct,436,FOOD_NONTAX,True,False,National,2024-01-15
P01157,100000001156,MetroFresh,MetroFresh Bread 750 ml,Bakery,Bread,750 ml,ml,374,FOOD_NONTAX,True,False,National,2024-01-15
P01158,100000001157,Mancino Essentials,Mancino Essentials Milk 24 oz,Dairy & Eggs,Milk,24 oz,oz,538,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01159,100000001158,Fifth Ave Reserve,Fifth Ave Reserve Beer 24 oz,Alcohol,Beer,24 oz,oz,1471,ALCOHOL,False,True,Premium,2024-01-15
P01160,100000001159,Gotham Goods,Gotham Goods Pasta 32 oz,Grains and Pasta,Pasta,32 oz,oz,278,FOOD_NONTAX,False,False,National,2024-01-15
P01161,100000001160,Hudson Valley,Hudson Valley Dog Kibble 1 lb,Pet Food,Dog Kibble,1 lb,lb,1400,FOOD_TAXABLE,False,False,National,2024-01-15
P01162,100000001161,Mancino Select,Mancino Select Potato Chips 1 lb,Snacks/Cookies/Chips,Potato Chips,1 lb,lb,308,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01163,100000001162,Hudson Valley,Hudson Valley Soda 750 ml,Beverages,Soda,750 ml,ml,662,FOOD_TAXABLE,False,False,National,2024-01-15
P01164,100000001163,EastRiver,EastRiver Pasta 2 lb,Grains and Pasta,Pasta,2 lb,lb,448,FOOD_NONTAX,False,False,National,2024-01-15
P01165,100000001164,Mancino Essentials,Mancino Essentials Wine 32 oz,Alcohol,Wine,32 oz,oz,1556,ALCOHOL,False,True,Private Label,2024-01-15
P01166,100000001165,EastRiver,EastRiver Dog Kibble 6 pk,Pet Food,Dog Kibble,6 pk,ct,1367,FOOD_TAXABLE,False,False,National,2024-01-15
P01167,100000001166,Mancino Select,Mancino Select Flour 1 lb,Baking,Flour,1 lb,lb,574,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01168,100000001167,Mancino Select,Mancino Select Chicken 2 lb,Meat and Seafood,Chicken,2 lb,lb,1113,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01169,100000001168,Mancino Essentials,Mancino Essentials Bread 32 oz,Bakery,Bread,32 oz,oz,317,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01170,100000001169,Mancino Select,Mancino Select Flour 12 pk,Baking,Flour,12 pk,ct,439,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01171,100000001170,EastRiver,EastRiver Pasta 12 oz,Grains and Pasta,Pasta,12 oz,oz,323,FOOD_NONTAX,False,False,National,2024-01-15
P01172,100000001171,Harbor & Co.,Harbor & Co. Tomato Sauce 12 pk,Condiments/Sauces/Spices,Tomato Sauce,12 pk,ct,395,FOOD_NONTAX,False,False,National,2024-01-15
P01173,100000001172,Mancino Select,Mancino Select Cereal 6 pk,Breakfast & Cereal,Cereal,6 pk,ct,563,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01174,100000001173,Harbor & Co.,Harbor & Co. Salmon 12 oz,Meat and Seafood,Salmon,12 oz,oz,1061,FOOD_NONTAX,True,False,National,2024-01-15
P01175,100000001174,Gotham Goods,Gotham Goods Sparkling Water 6 pk,Beverages,Sparkling Water,6 pk,ct,519,FOOD_TAXABLE,False,False,National,2024-01-15
P01176,100000001175,Mancino Select,Mancino Select Cat Kibble 12 pk,Pet Food,Cat Kibble,12 pk,ct,1421,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01177,100000001176,Village Choice,Village Choice Wine 1 lb,Alcohol,Wine,1 lb,lb,1716,ALCOHOL,False,True,Premium,2024-01-15
P01178,100000001177,MetroFresh,MetroFresh Cat Kibble 32 oz,Pet Food,Cat Kibble,32 oz,oz,1464,FOOD_TAXABLE,False,False,National,2024-01-15
P01179,100000001178,Gotham Goods,Gotham Goods Sparkling Water 6 pk,Beverages,Sparkling Water,6 pk,ct,506,FOOD_TAXABLE,False,False,National,2024-01-15
P01180,100000001179,MetroFresh,MetroFresh Cereal 750 ml,Breakfast & Cereal,Cereal,750 ml,ml,689,FOOD_NONTAX,False,False,National,2024-01-15
P01181,100000001180,Gotham Goods,Gotham Goods Dog Kibble 750 ml,Pet Food,Dog Kibble,750 ml,ml,1664,FOOD_TAXABLE,False,False,National,2024-01-15
P01182,100000001181,MetroFresh,MetroFresh Dog Kibble 24 oz,Pet Food,Dog Kibble,24 oz,oz,1459,FOOD_TAXABLE,False,False,National,2024-01-15
P01183,100000001182,Fifth Ave Reserve,Fifth Ave Reserve Yogurt 12 pk,Dairy & Eggs,Yogurt,12 pk,ct,546,FOOD_NONTAX,True,False,Premium,2024-01-15
P01184,100000001183,MetroFresh,MetroFresh Bread 750 ml,Bakery,Bread,750 ml,ml,393,FOOD_NONTAX,True,False,National,2024-01-15
P01185,100000001184,MetroFresh,MetroFresh Cold Cuts 6 pk,Deli,Cold Cuts,6 pk,ct,820,FOOD_NONTAX,True,False,National,2024-01-15
P01186,100000001185,Fifth Ave Reserve,Fifth Ave Reserve Potato Chips 16 oz,Snacks/Cookies/Chips,Potato Chips,16 oz,oz,252,FOOD_NONTAX,False,False,Premium,2024-01-15
P01187,100000001186,Gotham Goods,Gotham Goods Cold Cuts 12 oz,Deli,Cold Cuts,12 oz,oz,813,FOOD_NONTAX,True,False,National,2024-01-15
P01188,100000001187,MetroFresh,MetroFresh Pasta 2 lb,Grains and Pasta,Pasta,2 lb,lb,472,FOOD_NONTAX,False,False,National,2024-01-15
P01189,100000001188,Gotham Goods,Gotham Goods Chicken 750 ml,Meat and Seafood,Chicken,750 ml,ml,1055,FOOD_NONTAX,True,False,National,2024-01-15
P01190,100000001189,Mancino Private Label,Mancino Private Label Potato Chips 750 ml,Snacks/Cookies/Chips,Potato Chips,750 ml,ml,457,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01191,100000001190,MetroFresh,MetroFresh Tomato Sauce 32 oz,Condiments/Sauces/Spices,Tomato Sauce,32 oz,oz,579,FOOD_NONTAX,False,False,National,2024-01-15
P01192,100000001191,Mancino Essentials,Mancino Essentials Beer 1 L,Alcohol,Beer,1 L,L,1596,ALCOHOL,False,True,Private Label,2024-01-15
P01193,100000001192,Fifth Ave Reserve,Fifth Ave Reserve Salmon 6 pk,Meat and Seafood,Salmon,6 pk,ct,963,FOOD_NONTAX,True,False,Premium,2024-01-15
P01194,100000001193,Mancino Essentials,Mancino Essentials Flour 1 L,Baking,Flour,1 L,L,620,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01195,100000001194,Mancino Essentials,Mancino Essentials Sparkling Water 24 oz,Beverages,Sparkling Water,24 oz,oz,614,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01196,100000001195,Village Choice,Village Choice Yogurt 12 oz,Dairy & Eggs,Yogurt,12 oz,oz,327,FOOD_NONTAX,True,False,Premium,2024-01-15
P01197,100000001196,Hudson Valley,Hudson Valley Prepared Salad 6 pk,Prepared Meals,Prepared Salad,6 pk,ct,936,FOOD_TAXABLE,True,False,National,2024-01-15
P01198,100000001197,SoHo Artisan,SoHo Artisan Salmon 750 ml,Meat and Seafood,Salmon,750 ml,ml,1139,FOOD_NONTAX,True,False,Premium,2024-01-15
P01199,100000001198,SoHo Artisan,SoHo Artisan Yogurt 1 lb,Dairy & Eggs,Yogurt,1 lb,lb,415,FOOD_NONTAX,True,False,Premium,2024-01-15
P01200,100000001199,Village Choice,Village Choice Cereal 16 oz,Breakfast & Cereal,Cereal,16 oz,oz,531,FOOD_NONTAX,False,False,Premium,2024-01-15
P01201,100000001200,Mancino Private Label,Mancino Private Label Cat Kibble 12 pk,Pet Food,Cat Kibble,12 pk,ct,1557,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01202,100000001201,Mancino Private Label,Mancino Private Label Flour 6 pk,Baking,Flour,6 pk,ct,532,FOOD_NONTAX,False,False,Private Label,2024-01-15
P01203,100000001202,MetroFresh,MetroFresh Chicken 1 L,Meat and Seafood,Chicken,1 L,L,1145,FOOD_NONTAX,True,False,National,2024-01-15
P01204,100000001203,Gotham Goods,Gotham Goods Beer 12 pk,Alcohol,Beer,12 pk,ct,1760,ALCOHOL,False,True,National,2024-01-15
P01205,100000001204,Gotham Goods,Gotham Goods Chocolate 6 pk,Candy,Chocolate,6 pk,ct,211,FOOD_TAXABLE,False,False,National,2024-01-15
P01206,100000001205,Mancino Essentials,Mancino Essentials Cold Cuts 16 oz,Deli,Cold Cuts,16 oz,oz,882,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01207,100000001206,EastRiver,EastRiver Sparkling Water 1 L,Beverages,Sparkling Water,1 L,L,697,FOOD_TAXABLE,False,False,National,2024-01-15
P01208,100000001207,Harbor & Co.,Harbor & Co. Pasta 6 pk,Grains and Pasta,Pasta,6 pk,ct,251,FOOD_NONTAX,False,False,National,2024-01-15
P01209,100000001208,Mancino Select,Mancino Select Salmon 12 oz,Meat and Seafood,Salmon,12 oz,oz,1166,FOOD_NONTAX,True,False,Private Label,2024-01-15
P01210,100000001209,Mancino Private Label,Mancino Private Label Sparkling Water 750 ml,Beverages,Sparkling Water,750 ml,ml,551,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P01211,100000001210,Mancino Select,Mancino Select Prepared Salad 2 lb,Prepared Meals,Prepared Salad,2 lb,lb,926,FOOD_TAXABLE,True,False,Private Label,2024-01-15
P01212,100000001211,Mancino Private Label,Mancino Private Label Yogurt 750 ml,Dairy & Eggs,Yogurt,750 ml,ml,318,FOOD_NONTAX,True,False,Private Label,2024-01-15
