week,WeekendVisit,days_since_last_visit,visits_last_4w,visits_last_12w,weekend_visits_12w,avg_spend_12w,avg_items_12w,week_sin,week_cos
38,1,70,0.0,2.0,1.0,49.95,10.0,-0.992708874098054,-0.12053668025532357
39,1,4,2.0,4.0,3.0,37.322500000000005,7.5,-1.0,-1.8369701987210297e-16
40,0,4,3.0,3.0,3.0,22.703333333333333,4.666666666666667,-0.992708874098054,0.1205366802553232
41,1,11,3.0,3.0,3.0,22.703333333333333,4.666666666666667,-0.9709418174260521,0.23931566428755738
42,0,4,4.0,4.0,4.0,22.6075,4.5,-0.9350162426854148,0.35460488704253557
43,0,11,2.0,4.0,4.0,22.6075,4.5,-0.8854560256532101,0.464723172043768
44,0,0,2.0,5.0,4.0,21.804,4.2,-0.822983865893657,0.5680647467311548
4,0,0,2.0,2.0,0.0,21.424999999999997,4.5,0.4647231720437685,0.8854560256532099
5,0,1,3.0,3.0,0.0,23.296666666666663,4.666666666666667,0.5680647467311558,0.8229838658936564
6,0,1,4.0,4.0,0.0,24.134999999999998,4.25,0.6631226582407952,0.7485107481711011
7,1,1,5.0,5.0,0.0,19.983999999999998,3.6,0.7485107481711011,0.6631226582407953
8,0,3,4.0,6.0,1.0,22.588333333333335,4.0,0.8229838658936564,0.5680647467311559
9,1,0,6.0,9.0,1.0,22.345555555555553,4.444444444444445,0.8854560256532099,0.4647231720437686
10,0,4,7.0,11.0,3.0,22.248181818181816,4.181818181818182,0.9350162426854148,0.35460488704253557
11,0,11,6.0,11.0,3.0,22.248181818181816,4.181818181818182,0.970941817426052,0.23931566428755804
12,1,18,5.0,11.0,3.0,22.248181818181816,4.181818181818182,0.992708874098054,0.120536680255323
13,0,4,4.0,13.0,5.0,27.16076923076923,5.230769230769231,1.0,-1.6081226496766364e-16
14,1,2,3.0,14.0,5.0,27.974999999999998,5.428571428571429,0.992708874098054,-0.12053668025532288
15,0,4,4.0,15.0,6.0,27.534,5.4,0.9709418174260521,-0.2393156642875575
16,1,11,4.0,13.0,6.0,28.47384615384615,5.538461538461538,0.9350162426854148,-0.35460488704253545
17,0,4,3.0,13.0,7.0,30.377692307692307,5.769230769230769,0.8854560256532099,-0.4647231720437685
18,1,2,3.0,13.0,7.0,33.15846153846154,6.0,0.8229838658936565,-0.5680647467311557
19,0,4,4.0,14.0,9.0,37.154999999999994,6.642857142857143,0.7485107481711013,-0.663122658240795
20,0,11,4.0,13.0,8.0,37.27384615384615,6.6923076923076925,0.6631226582407952,-0.7485107481711012
21,0,1,5.0,12.0,8.0,39.34916666666667,6.916666666666667,0.5680647467311558,-0.8229838658936564
22,1,8,4.0,10.0,6.0,42.857,7.7,0.46472317204376906,-0.8854560256532096
23,0,4,3.0,11.0,7.0,41.77181818181818,7.454545454545454,0.35460488704253584,-0.9350162426854147
24,0,11,3.0,11.0,7.0,41.77181818181818,7.454545454545454,0.23931566428755768,-0.970941817426052
25,1,0,2.0,10.0,5.0,42.367000000000004,7.0,0.12053668025532308,-0.992708874098054
26,0,5,3.0,10.0,6.0,41.224000000000004,6.8,-3.216245299353273e-16,-1.0
27,1,12,2.0,9.0,5.0,43.43111111111111,7.0,-0.12053668025532283,-0.992708874098054
28,1,3,3.0,10.0,6.0,43.755,7.0,-0.23931566428755743,-0.9709418174260521
29,0,1,5.0,12.0,6.0,37.031666666666666,5.916666666666667,-0.3546048870425356,-0.9350162426854148
30,0,8,4.0,11.0,6.0,34.68909090909091,5.909090909090909,-0.46472317204376806,-0.8854560256532101
31,1,3,5.0,10.0,4.0,32.336,5.4,-0.5680647467311556,-0.8229838658936565
32,1,0,6.0,12.0,5.0,33.27,5.583333333333333,-0.663122658240795,-0.7485107481711013
33,0,4,4.0,11.0,6.0,34.34090909090909,5.454545454545454,-0.7485107481711011,-0.6631226582407952
34,0,11,4.0,11.0,6.0,34.34090909090909,5.454545454545454,-0.8229838658936564,-0.5680647467311559
35,0,18,3.0,10.0,5.0,34.683,5.5,-0.8854560256532096,-0.4647231720437691
36,0,2,3.0,12.0,5.0,30.730833333333333,5.166666666666667,-0.9350162426854147,-0.3546048870425359
37,0,2,4.0,13.0,5.0,26.77076923076923,4.461538461538462,-0.970941817426052,-0.23931566428755774
38,0,9,4.0,12.0,4.0,26.74083333333333,4.333333333333333,-0.992708874098054,-0.12053668025532357
39,0,16,4.0,12.0,4.0,26.74083333333333,4.333333333333333,-1.0,-1.8369701987210297e-16
40,0,0,3.0,12.0,3.0,25.0325,4.166666666666667,-0.992708874098054,0.1205366802553232
41,0,7,1.0,9.0,2.0,26.86333333333333,4.555555555555555,-0.9709418174260521,0.23931566428755738
42,1,6,2.0,10.0,2.0,26.094,4.5,-0.9350162426854148,0.35460488704253557
43,0,4,4.0,11.0,4.0,25.37818181818182,4.545454545454546,-0.8854560256532101,0.464723172043768
44,0,6,4.0,10.0,3.0,24.049,4.5,-0.822983865893657,0.5680647467311548
2,0,1,2.0,2.0,0.0,13.205,2.5,0.23931566428755774,0.970941817426052
3,0,8,2.0,2.0,0.0,13.205,2.5,0.3546048870425356,0.9350162426854148
4,0,15,2.0,2.0,0.0,13.205,2.5,0.4647231720437685,0.8854560256532099
5,1,22,2.0,2.0,0.0,13.205,2.5,0.5680647467311558,0.8229838658936564
6,0,3,2.0,4.0,2.0,19.585,4.25,0.6631226582407952,0.7485107481711011
7,0,10,2.0,4.0,2.0,19.585,4.25,0.7485107481711011,0.6631226582407953
8,0,1,4.0,6.0,2.0,19.273333333333333,4.5,0.8229838658936564,0.5680647467311559
9,0,0,5.0,7.0,2.0,23.164285714285715,5.285714285714286,0.8854560256532099,0.4647231720437686
10,0,7,3.0,7.0,2.0,23.164285714285715,5.285714285714286,0.9350162426854148,0.35460488704253557
11,0,14,3.0,7.0,2.0,23.164285714285715,5.285714285714286,0.970941817426052,0.23931566428755804
12,1,2,2.0,8.0,2.0,24.731250000000003,5.375,0.992708874098054,0.120536680255323
13,0,3,2.0,9.0,3.0,24.054444444444446,5.111111111111111,1.0,-1.6081226496766364e-16
14,0,0,3.0,8.0,3.0,27.36625,6.0,0.992708874098054,-0.12053668025532288
15,1,2,4.0,9.0,3.0,27.723333333333336,5.888888888888889,0.9709418174260521,-0.2393156642875575
16,0,5,4.0,10.0,4.0,28.129,6.0,0.9350162426854148,-0.35460488704253545
17,1,12,3.0,10.0,4.0,28.129,6.0,0.8854560256532099,-0.4647231720437685
18,0,6,3.0,9.0,3.0,26.454444444444444,5.666666666666667,0.8229838658936565,-0.5680647467311557
19,0,13,2.0,9.0,3.0,26.454444444444444,5.666666666666667,0.7485107481711013,-0.663122658240795
20,0,2,2.0,8.0,3.0,27.44125,5.5,0.6631226582407952,-0.7485107481711012
21,0,1,3.0,8.0,3.0,23.71375,4.75,0.5680647467311558,-0.8229838658936564
22,0,8,2.0,8.0,3.0,23.71375,4.75,0.46472317204376906,-0.8854560256532096
23,1,15,2.0,8.0,3.0,23.71375,4.75,0.35460488704253584,-0.9350162426854147
24,0,2,4.0,10.0,4.0,22.147,4.5,0.23931566428755768,-0.970941817426052
25,0,9,3.0,9.0,3.0,22.536666666666665,4.666666666666667,0.12053668025532308,-0.992708874098054
26,1,16,3.0,8.0,3.0,21.7475,4.375,-3.216245299353273e-16,-1.0
27,0,4,4.0,8.0,4.0,22.60875,4.5,-0.12053668025532283,-0.992708874098054
28,0,11,1.0,7.0,3.0,21.298571428571428,4.142857142857143,-0.23931566428755743,-0.9709418174260521
29,1,0,3.0,9.0,3.0,18.448888888888888,3.6666666666666665,-0.3546048870425356,-0.9350162426854148
30,0,3,4.0,9.0,3.0,22.29,4.222222222222222,-0.46472317204376806,-0.8854560256532101
31,0,1,4.0,10.0,3.0,22.834,4.3,-0.5680647467311556,-0.8229838658936565
32,0,0,5.0,10.0,3.0,24.451999999999998,4.6,-0.663122658240795,-0.7485107481711013
33,0,7,3.0,9.0,3.0,25.314444444444444,4.666666666666667,-0.7485107481711011,-0.6631226582407952
34,1,14,2.0,9.0,3.0,25.314444444444444,4.666666666666667,-0.8229838658936564,-0.5680647467311559
35,1,5,2.0,10.0,4.0,25.018,4.8,-0.8854560256532096,-0.4647231720437691
36,0,4,3.0,9.0,5.0,26.852222222222224,4.777777777777778,-0.9350162426854147,-0.3546048870425359
37,0,11,3.0,9.0,5.0,26.852222222222224,4.777777777777778,-0.970941817426052,-0.23931566428755774
38,1,18,3.0,9.0,5.0,26.852222222222224,4.777777777777778,-0.992708874098054,-0.12053668025532357
39,1,5,3.0,9.0,5.0,24.412222222222223,4.333333333333333,-1.0,-1.8369701987210297e-16
40,0,2,3.0,11.0,6.0,21.22818181818182,3.727272727272727,-0.992708874098054,0.1205366802553232
41,0,1,4.0,10.0,6.0,24.044,4.0,-0.9709418174260521,0.23931566428755738
42,0,3,6.0,11.0,5.0,21.501818181818184,3.5454545454545454,-0.9350162426854148,0.35460488704253557
43,0,1,6.0,11.0,5.0,22.66818181818182,4.0,-0.8854560256532101,0.464723172043768
44,0,8,4.0,10.0,5.0,21.443,3.8,-0.822983865893657,0.5680647467311548
2,0,5,1.0,1.0,1.0,25.17,7.0,0.23931566428755774,0.970941817426052
3,1,2,2.0,2.0,1.0,33.54,5.5,0.3546048870425356,0.9350162426854148
4,0,3,4.0,4.0,3.0,34.6075,5.0,0.4647231720437685,0.8854560256532099
5,0,10,4.0,4.0,3.0,34.6075,5.0,0.5680647467311558,0.8229838658936564
6,1,17,3.0,4.0,3.0,34.6075,5.0,0.6631226582407952,0.7485107481711011
7,0,2,5.0,7.0,4.0,26.02,4.571428571428571,0.7485107481711011,0.6631226582407953
8,0,9,3.0,7.0,4.0,26.02,4.571428571428571,0.8229838658936564,0.5680647467311559
9,1,16,3.0,7.0,4.0,26.02,4.571428571428571,0.8854560256532099,0.4647231720437686
10,1,3,4.0,8.0,5.0,24.38,4.375,0.9350162426854148,0.35460488704253557
11,1,3,2.0,9.0,6.0,23.176666666666666,4.333333333333333,0.970941817426052,0.23931566428755804
12,1,0,4.0,11.0,7.0,23.64454545454545,4.909090909090909,0.992708874098054,0.120536680255323
13,1,4,5.0,12.0,8.0,23.66,4.666666666666667,1.0,-1.6081226496766364e-16
14,0,3,5.0,12.0,8.0,24.7775,4.916666666666667,0.992708874098054,-0.12053668025532288
15,0,1,5.0,12.0,8.0,24.929999999999996,5.083333333333333,0.9709418174260521,-0.2393156642875575
16,0,8,3.0,10.0,6.0,22.781,5.2,0.9350162426854148,-0.35460488704253545
17,0,0,3.0,11.0,6.0,21.385454545454547,4.818181818181818,0.8854560256532099,-0.4647231720437685
18,0,7,2.0,11.0,6.0,21.385454545454547,4.818181818181818,0.8229838658936565,-0.5680647467311557
19,0,14,1.0,8.0,5.0,23.94125,5.125,0.7485107481711013,-0.663122658240795
20,1,0,2.0,9.0,5.0,23.285555555555554,4.888888888888889,0.6631226582407952,-0.7485107481711012
21,1,4,3.0,11.0,7.0,22.283636363636365,4.818181818181818,0.5680647467311558,-0.8229838658936564
22,1,5,4.0,11.0,7.0,23.815454545454543,5.090909090909091,0.46472317204376906,-0.8854560256532096
23,0,2,6.0,12.0,7.0,29.444166666666664,5.833333333333333,0.35460488704253584,-0.9350162426854147
24,0,9,5.0,10.0,6.0,30.183,5.5,0.23931566428755768,-0.970941817426052
25,0,1,4.0,10.0,5.0,28.791999999999994,5.7,0.12053668025532308,-0.992708874098054
26,0,8,3.0,9.0,4.0,27.70444444444444,5.222222222222222,-3.216245299353273e-16,-1.0
27,0,1,3.0,10.0,4.0,26.988,5.4,-0.12053668025532283,-0.992708874098054
28,1,8,3.0,10.0,4.0,26.988,5.4,-0.23931566428755743,-0.9709418174260521
29,0,5,3.0,10.0,5.0,27.377,5.6,-0.3546048870425356,-0.9350162426854148
30,1,0,4.0,11.0,5.0,26.311818181818182,5.636363636363637,-0.46472317204376806,-0.8854560256532101
31,0,4,4.0,13.0,7.0,27.283846153846152,5.769230769230769,-0.5680647467311556,-0.8229838658936565
32,0,11,4.0,12.0,7.0,28.054166666666664,6.0,-0.663122658240795,-0.7485107481711013
33,1,18,3.0,10.0,5.0,30.110000000000003,6.3,-0.7485107481711011,-0.6631226582407952
34,0,2,4.0,11.0,5.0,27.362727272727273,5.818181818181818,-0.8229838658936564,-0.5680647467311559
35,0,1,3.0,10.0,4.0,22.506,5.3,-0.8854560256532096,-0.4647231720437691
36,0,2,4.0,11.0,4.0,23.862727272727273,5.181818181818182,-0.9350162426854147,-0.3546048870425359
37,0,9,4.0,10.0,4.0,25.256999999999998,5.3,-0.970941817426052,-0.23931566428755774
38,0,16,2.0,10.0,4.0,25.256999999999998,5.3,-0.992708874098054,-0.12053668025532357
39,0,23,1.0,8.0,4.0,23.536250000000003,5.0,-1.0,-1.8369701987210297e-16
40,1,30,0.0,8.0,4.0,23.536250000000003,5.0,-0.992708874098054,0.1205366802553232
41,0,3,1.0,8.0,4.0,26.225,5.375,-0.9709418174260521,0.23931566428755738
42,0,10,1.0,7.0,4.0,27.73428571428571,5.285714285714286,-0.9350162426854148,0.35460488704253557
43,0,17,1.0,5.0,2.0,25.776,4.8,-0.8854560256532101,0.464723172043768
44,0,24,1.0,5.0,2.0,25.776,4.8,-0.822983865893657,0.5680647467311548
4,0,6,1.0,1.0,0.0,13.889999999999999,3.0,0.4647231720437685,0.8854560256532099
5,0,13,1.0,1.0,0.0,13.889999999999999,3.0,0.5680647467311558,0.8229838658936564
6,0,1,3.0,3.0,0.0,23.01,3.6666666666666665,0.6631226582407952,0.7485107481711011
7,0,8,3.0,3.0,0.0,23.01,3.6666666666666665,0.7485107481711011,0.6631226582407953
8,0,15,2.0,3.0,0.0,23.01,3.6666666666666665,0.8229838658936564,0.5680647467311559
9,0,1,3.0,4.0,0.0,20.8175,3.25,0.8854560256532099,0.4647231720437686
10,0,0,3.0,6.0,0.0,20.976666666666663,3.3333333333333335,0.9350162426854148,0.35460488704253557
11,0,1,4.0,7.0,0.0,19.90142857142857,3.2857142857142856,0.970941817426052,0.23931566428755804
12,0,8,4.0,7.0,0.0,19.90142857142857,3.2857142857142856,0.992708874098054,0.120536680255323
13,0,0,4.0,8.0,0.0,20.62125,3.5,1.0,-1.6081226496766364e-16
14,0,7,2.0,8.0,0.0,20.62125,3.5,0.992708874098054,-0.12053668025532288
15,1,2,2.0,9.0,0.0,20.766666666666666,3.4444444444444446,0.9709418174260521,-0.2393156642875575
16,0,5,3.0,9.0,1.0,23.456666666666663,4.0,0.9350162426854148,-0.35460488704253545
17,1,12,2.0,9.0,1.0,23.456666666666663,4.0,0.8854560256532099,-0.4647231720437685
18,1,1,5.0,10.0,3.0,21.496000000000002,4.3,0.8229838658936565,-0.5680647467311557
19,1,5,5.0,11.0,4.0,20.21909090909091,4.090909090909091,0.7485107481711013,-0.663122658240795
20,1,5,5.0,12.0,5.0,19.675833333333333,3.9166666666666665,0.6631226582407952,-0.7485107481711012
21,0,5,6.0,12.0,6.0,20.361666666666668,4.166666666666667,0.5680647467311558,-0.8229838658936564
22,0,6,4.0,11.0,6.0,20.650909090909092,4.363636363636363,0.46472317204376906,-0.8854560256532096
23,0,13,3.0,10.0,6.0,21.371000000000002,4.5,0.35460488704253584,-0.9350162426854147
24,0,20,2.0,10.0,6.0,21.371000000000002,4.5,0.23931566428755768,-0.970941817426052
25,0,6,2.0,10.0,6.0,24.564999999999998,5.0,0.12053668025532308,-0.992708874098054
26,1,13,1.0,10.0,6.0,24.564999999999998,5.0,-3.216245299353273e-16,-1.0
27,1,5,2.0,10.0,7.0,26.637999999999998,5.4,-0.12053668025532283,-0.992708874098054
28,0,4,4.0,11.0,8.0,27.20181818181818,5.545454545454546,-0.23931566428755743,-0.9709418174260521
29,0,11,3.0,11.0,8.0,27.20181818181818,5.545454545454546,-0.3546048870425356,-0.9350162426854148
30,1,18,3.0,8.0,6.0,30.02875,5.75,-0.46472317204376806,-0.8854560256532101
31,1,4,3.0,8.0,6.0,31.322499999999998,6.25,-0.5680647467311556,-0.8229838658936565
32,1,4,4.0,10.0,7.0,29.695999999999998,5.8,-0.663122658240795,-0.7485107481711013
33,0,5,5.0,10.0,7.0,29.883999999999997,5.8,-0.7485107481711011,-0.6631226582407952
34,0,12,5.0,9.0,7.0,30.38111111111111,5.888888888888889,-0.8229838658936564,-0.5680647467311559
35,0,19,4.0,9.0,7.0,30.38111111111111,5.888888888888889,-0.8854560256532096,-0.4647231720437691
36,0,26,1.0,9.0,7.0,30.38111111111111,5.888888888888889,-0.9350162426854147,-0.3546048870425359
37,0,33,0.0,8.0,7.0,26.978749999999998,5.375,-0.970941817426052,-0.23931566428755774
38,0,40,0.0,8.0,7.0,26.978749999999998,5.375,-0.992708874098054,-0.12053668025532357
39,0,0,1.0,8.0,6.0,27.37875,5.5,-1.0,-1.8369701987210297e-16
40,0,7,1.0,6.0,4.0,24.68166666666667,4.833333333333333,-0.992708874098054,0.1205366802553232
41,1,14,1.0,6.0,4.0,24.68166666666667,4.833333333333333,-0.9709418174260521,0.23931566428755738
42,1,3,2.0,7.0,5.0,22.701428571428572,4.571428571428571,-0.9350162426854148,0.35460488704253557
43,0,5,2.0,7.0,5.0,23.912857142857145,4.285714285714286,-0.8854560256532101,0.464723172043768
44,0,12,2.0,4.0,3.0,26.8275,5.0,-0.822983865893657,0.5680647467311548
1,1,0,1.0,1.0,0.0,64.91,8.0,0.12053668025532305,0.992708874098054
2,0,5,2.0,2.0,1.0,41.855,5.5,0.23931566428755774,0.970941817426052
3,0,12,2.0,2.0,1.0,41.855,5.5,0.3546048870425356,0.9350162426854148
4,0,19,2.0,2.0,1.0,41.855,5.5,0.4647231720437685,0.8854560256532099
5,0,0,3.0,4.0,1.0,34.065,5.75,0.5680647467311558,0.8229838658936564
6,1,0,3.0,5.0,1.0,29.008,5.2,0.6631226582407952,0.7485107481711011
7,0,3,4.0,6.0,2.0,28.68166666666667,5.5,0.7485107481711011,0.6631226582407953
8,0,10,4.0,6.0,2.0,28.68166666666667,5.5,0.8229838658936564,0.5680647467311559
9,0,17,2.0,6.0,2.0,28.68166666666667,5.5,0.8854560256532099,0.4647231720437686
10,0,24,1.0,6.0,2.0,28.68166666666667,5.5,0.9350162426854148,0.35460488704253557
11,0,1,1.0,7.0,2.0,26.71857142857143,5.285714285714286,0.970941817426052,0.23931566428755804
12,1,8,1.0,7.0,2.0,26.71857142857143,5.285714285714286,0.992708874098054,0.120536680255323
13,0,3,2.0,7.0,3.0,20.15285714285714,5.0,1.0,-1.6081226496766364e-16
14,0,10,2.0,6.0,2.0,20.378333333333334,5.333333333333333,0.992708874098054,-0.12053668025532288
15,1,2,2.0,7.0,2.0,19.044285714285714,5.0,0.9709418174260521,-0.2393156642875575
16,0,3,4.0,9.0,4.0,24.276666666666667,5.0,0.9350162426854148,-0.35460488704253545
17,0,2,4.0,8.0,4.0,26.06625,5.0,0.8854560256532099,-0.4647231720437685
18,0,9,4.0,7.0,4.0,28.535714285714285,5.285714285714286,0.8229838658936565,-0.5680647467311557
19,0,6,4.0,7.0,3.0,27.72,4.857142857142857,0.7485107481711013,-0.663122658240795
20,1,13,2.0,7.0,3.0,27.72,4.857142857142857,0.6631226582407952,-0.7485107481711012
21,0,5,2.0,8.0,4.0,26.895,5.0,0.5680647467311558,-0.8229838658936564
22,0,12,2.0,8.0,4.0,26.895,5.0,0.46472317204376906,-0.8854560256532096
23,1,19,1.0,7.0,4.0,28.602857142857143,5.142857142857143,0.35460488704253584,-0.9350162426854147
24,0,1,5.0,11.0,6.0,27.279999999999998,5.2727272727272725,0.23931566428755768,-0.970941817426052
25,1,8,4.0,10.0,5.0,28.113,5.2,0.12053668025532308,-0.992708874098054
26,0,5,5.0,11.0,6.0,29.485454545454544,5.181818181818182,-3.216245299353273e-16,-1.0
27,1,1,6.0,11.0,6.0,33.65,5.636363636363637,-0.12053668025532283,-0.992708874098054
28,0,4,3.0,10.0,5.0,30.736,5.8,-0.23931566428755743,-0.9709418174260521
29,0,2,4.0,10.0,5.0,28.962,5.7,-0.3546048870425356,-0.9350162426854148
30,0,9,3.0,10.0,5.0,28.962,5.7,-0.46472317204376806,-0.8854560256532101
31,0,6,3.0,10.0,5.0,29.433999999999997,5.9,-0.5680647467311556,-0.8229838658936565
32,0,13,2.0,10.0,5.0,29.433999999999997,5.9,-0.663122658240795,-0.7485107481711013
33,0,20,1.0,9.0,4.0,30.35777777777778,5.888888888888889,-0.7485107481711011,-0.6631226582407952
34,1,27,1.0,9.0,4.0,30.35777777777778,5.888888888888889,-0.8229838658936564,-0.5680647467311559
35,1,1,2.0,11.0,5.0,31.970000000000002,6.181818181818182,-0.8854560256532096,-0.4647231720437691
36,1,4,3.0,8.0,4.0,34.815,6.375,-0.9350162426854147,-0.3546048870425359
37,0,0,6.0,11.0,5.0,31.562727272727273,5.909090909090909,-0.970941817426052,-0.23931566428755774
38,0,7,6.0,10.0,4.0,30.398000000000003,6.0,-0.992708874098054,-0.12053668025532357
39,0,14,4.0,9.0,4.0,27.45888888888889,5.777777777777778,-1.0,-1.8369701987210297e-16
40,1,21,3.0,8.0,3.0,28.0925,5.75,-0.992708874098054,0.1205366802553232
41,0,1,3.0,10.0,4.0,26.701999999999998,5.4,-0.9709418174260521,0.23931566428755738
42,0,8,3.0,10.0,4.0,26.701999999999998,5.4,-0.9350162426854148,0.35460488704253557
43,0,2,4.0,10.0,4.0,26.538999999999998,5.4,-0.8854560256532101,0.464723172043768
44,0,9,4.0,10.0,4.0,26.538999999999998,5.4,-0.822983865893657,0.5680647467311548
2,0,3,1.0,1.0,1.0,42.04,8.0,0.23931566428755774,0.970941817426052
3,1,10,1.0,1.0,1.0,42.04,8.0,0.3546048870425356,0.9350162426854148
4,1,5,2.0,2.0,2.0,35.285,6.5,0.4647231720437685,0.8854560256532099
5,0,0,8.0,8.0,4.0,23.48375,4.875,0.5680647467311558,0.8229838658936564
6,0,7,7.0,8.0,4.0,23.48375,4.875,0.6631226582407952,0.7485107481711011
7,1,14,7.0,8.0,4.0,23.48375,4.875,0.7485107481711011,0.6631226582407953
8,1,3,7.0,9.0,5.0,22.616666666666667,4.777777777777778,0.8229838658936564,0.5680647467311559
9,1,1,4.0,12.0,7.0,26.750833333333333,4.916666666666667,0.8854560256532099,0.4647231720437686
10,1,1,7.0,15.0,9.0,29.08533333333333,5.133333333333334,0.9350162426854148,0.35460488704253557
11,0,5,8.0,16.0,10.0,29.1675,5.125,0.970941817426052,0.23931566428755804
12,1,12,7.0,16.0,10.0,29.1675,5.125,0.992708874098054,0.120536680255323
13,0,4,7.0,19.0,13.0,27.263684210526314,5.052631578947368,1.0,-1.6081226496766364e-16
14,0,11,4.0,18.0,12.0,26.442777777777778,4.888888888888889,0.992708874098054,-0.12053668025532288
15,1,18,3.0,18.0,12.0,26.442777777777778,4.888888888888889,0.9709418174260521,-0.2393156642875575
16,0,2,5.0,19.0,12.0,25.807894736842105,4.631578947368421,0.9350162426854148,-0.35460488704253545
17,1,2,3.0,14.0,10.0,28.568571428571428,4.857142857142857,0.8854560256532099,-0.4647231720437685
18,0,4,4.0,15.0,11.0,29.47733333333333,5.2,0.8229838658936565,-0.5680647467311557
19,1,11,4.0,15.0,11.0,29.47733333333333,5.2,0.7485107481711013,-0.663122658240795
20,0,3,3.0,15.0,11.0,31.158666666666665,5.466666666666667,0.6631226582407952,-0.7485107481711012
21,1,10,2.0,12.0,9.0,29.16,5.5,0.5680647467311558,-0.8229838658936564
22,0,5,2.0,10.0,8.0,27.875,5.6,0.46472317204376906,-0.8854560256532096
23,0,1,3.0,10.0,7.0,27.76,5.5,0.35460488704253584,-0.9350162426854147
24,0,8,2.0,10.0,7.0,27.76,5.5,0.23931566428755768,-0.970941817426052
25,1,15,2.0,7.0,4.0,32.324285714285715,5.857142857142857,0.12053668025532308,-0.992708874098054
26,0,0,3.0,9.0,5.0,36.09222222222222,6.0,-3.216245299353273e-16,-1.0
27,1,2,3.0,10.0,5.0,35.098,6.0,-0.12053668025532283,-0.992708874098054
28,1,5,4.0,9.0,5.0,36.22555555555556,6.444444444444445,-0.23931566428755743,-0.9709418174260521
29,0,4,5.0,9.0,6.0,35.92888888888889,6.222222222222222,-0.3546048870425356,-0.9350162426854148
30,0,11,3.0,8.0,5.0,35.145,5.75,-0.46472317204376806,-0.8854560256532101
31,0,18,2.0,8.0,5.0,35.145,5.75,-0.5680647467311556,-0.8229838658936565
32,0,1,2.0,8.0,4.0,32.6325,5.5,-0.663122658240795,-0.7485107481711013
33,1,2,2.0,9.0,4.0,32.46888888888889,5.777777777777778,-0.7485107481711011,-0.6631226582407952
34,1,6,3.0,9.0,4.0,35.16777777777778,5.444444444444445,-0.8229838658936564,-0.5680647467311559
35,0,0,5.0,10.0,5.0,35.638999999999996,5.8,-0.8854560256532096,-0.4647231720437691
36,1,7,4.0,10.0,5.0,35.638999999999996,5.8,-0.9350162426854147,-0.3546048870425359
37,0,4,4.0,11.0,6.0,40.08909090909091,6.181818181818182,-0.970941817426052,-0.23931566428755774
38,1,11,3.0,9.0,5.0,38.04666666666666,6.111111111111111,-0.992708874098054,-0.12053668025532357
39,1,5,2.0,9.0,6.0,36.919999999999995,5.888888888888889,-1.0,-1.8369701987210297e-16
40,0,2,4.0,10.0,6.0,37.634,6.2,-0.992708874098054,0.1205366802553232
41,0,9,3.0,9.0,5.0,39.12222222222222,6.444444444444445,-0.9709418174260521,0.23931566428755738
