product_id,store_id,on_hand_units,reorder_point,base_price_override_cents,active
P01272,S0003,27,21,1205.0,True
P01796,S0003,65,27,,True
P00722,S0003,35,20,,True
P01881,S0003,25,23,1697.0,True
P01062,S0003,58,30,,True
P00696,S0003,46,12,,True
P01330,S0003,69,13,652.0,True
P01228,S0003,77,13,251.0,True
P00570,S0003,76,17,,True
P01860,S0003,49,10,540.0,True
P01129,S0003,11,20,,True
P00204,S0003,38,19,1536.0,True
P01856,S0003,38,19,,True
P01536,S0003,49,11,1729.0,True
P01541,S0003,59,10,293.0,True
P00216,S0003,66,12,361.0,True
P01704,S0003,30,24,,True
P00479,S0003,36,14,,True
P00990,S0003,36,24,447.0,True
P01599,S0003,61,13,499.0,True
P00169,S0003,89,30,1658.0,True
P00682,S0003,90,25,,True
P01379,S0003,53,18,1231.0,True
P01960,S0003,44,25,,True
P01301,S0003,88,13,182.0,True
P00227,S0003,55,16,442.0,True
P01708,S0003,13,22,,True
P00860,S0003,20,25,664.0,True
P00816,S0003,14,20,,True
P01825,S0003,42,11,1724.0,True
P01740,S0003,14,12,,True
P00582,S0003,46,25,,True
P01720,S0003,26,23,,True
P01794,S0003,36,20,,True
P01822,S0003,78,14,1586.0,True
P01111,S0003,60,19,,True
P01974,S0003,19,19,284.0,True
P01412,S0003,78,18,610.0,True
P01976,S0003,79,12,,True
P00425,S0003,76,27,914.0,True
P00543,S0003,19,16,442.0,True
P00098,S0003,58,20,,True
P01838,S0003,22,24,,True
P00225,S0003,56,17,469.0,True
P00529,S0003,17,29,,True
P01685,S0003,54,12,,True
P01993,S0003,29,16,1031.0,True
P01501,S0003,89,12,,True
P00412,S0003,57,25,,True
P01346,S0003,51,21,1631.0,True
P00482,S0003,32,17,,True
P00969,S0003,46,18,,True
P01774,S0003,22,25,,True
P00011,S0003,100,16,,True
P01016,S0003,92,27,259.0,True
P00658,S0003,43,28,,True
P01044,S0003,59,30,593.0,True
P00750,S0003,54,28,,True
P01344,S0003,14,21,,True
P01237,S0003,84,25,,True
P01738,S0003,76,23,,True
P00295,S0003,25,10,1702.0,True
P00262,S0003,53,26,1628.0,True
P01309,S0003,74,26,,True
P00539,S0003,71,12,159.0,True
P01148,S0003,56,14,524.0,True
P01207,S0003,45,22,689.0,True
P00308,S0003,37,21,361.0,True
P00480,S0003,12,22,,True
P00360,S0003,75,21,,True
P01098,S0003,74,27,568.0,True
P01386,S0003,61,15,298.0,True
P00143,S0003,81,19,523.0,True
P01872,S0003,40,30,167.0,True
P01049,S0003,87,17,,True
P01589,S0003,33,16,,True
P01149,S0003,37,23,889.0,True
P01043,S0003,56,24,,True
P01784,S0003,48,27,,True
P01018,S0003,82,23,1708.0,True
P01193,S0003,46,11,950.0,True
P00531,S0003,26,12,,True
P00792,S0003,86,16,520.0,True
P01828,S0003,31,19,435.0,True
P00343,S0003,72,24,,True
P00197,S0003,72,27,425.0,True
P01816,S0003,34,17,696.0,True
P00666,S0003,57,23,,True
P01171,S0003,75,15,,True
P00339,S0003,14,25,,True
P00421,S0003,85,18,,True
P01150,S0003,75,20,607.0,True
P01323,S0003,24,24,1709.0,True
P00869,S0003,72,16,,True
P00487,S0003,76,26,,True
P00931,S0003,21,13,,True
P00973,S0003,100,14,,True
P01353,S0003,35,30,,True
P01865,S0003,35,18,651.0,True
P01928,S0003,93,10,,True
P01093,S0003,23,23,1598.0,True
P00817,S0003,33,23,,True
P00309,S0003,57,28,,True
P01621,S0003,45,19,,True
P00928,S0003,97,13,,True
P00139,S0003,54,14,,True
P01578,S0003,90,12,,True
P00378,S0003,31,29,578.0,True
P00293,S0003,99,22,,True
P00119,S0003,18,15,,True
P01573,S0003,94,15,488.0,True
P00646,S0003,30,20,409.0,True
P01678,S0003,63,23,337.0,True
P00845,S0003,57,19,789.0,True
P01751,S0003,53,16,,True
P00718,S0003,22,18,,True
P01802,S0003,94,25,,True
P00616,S0003,16,10,,True
P00820,S0003,51,18,,True
P01311,S0003,43,20,437.0,True
P00957,S0003,37,13,,True
P01898,S0003,44,17,,True
P01196,S0003,13,26,329.0,True
P00786,S0003,38,25,,True
P01394,S0003,65,29,,True
P00390,S0003,90,20,,True
P00347,S0003,66,14,,True
P01624,S0003,14,10,1521.0,True
P01407,S0003,32,27,1404.0,True
P00982,S0003,17,18,677.0,True
P01432,S0003,54,17,579.0,True
P01437,S0003,54,27,490.0,True
P01031,S0003,75,14,,True
P00260,S0003,52,13,,True
P00585,S0003,81,21,,True
P01210,S0003,82,21,573.0,True
P00101,S0003,37,13,,True
P01014,S0003,87,25,,True
P01946,S0003,85,14,,True
P01128,S0003,100,25,473.0,True
P00865,S0003,43,16,,True
P00467,S0003,12,10,,True
P00952,S0003,100,12,573.0,True
P01383,S0003,99,24,367.0,True
P00650,S0003,81,19,601.0,True
P00528,S0003,96,17,,True
P01061,S0003,99,25,,True
P01652,S0003,100,14,,True
P01719,S0003,65,30,,True
P00781,S0003,35,17,,True
P01544,S0003,56,23,,True
P00212,S0003,52,22,,True
P01338,S0003,100,12,1232.0,True
P00571,S0003,70,11,,True
P00534,S0003,52,29,279.0,True
P00795,S0003,78,15,,True
P00669,S0003,21,16,,True
P01179,S0003,42,25,,True
P01486,S0003,87,10,487.0,True
P00235,S0003,76,19,,True
P00415,S0003,91,21,,True
P01275,S0003,31,14,174.0,True
P01996,S0003,92,16,936.0,True
P00508,S0003,33,11,614.0,True
P00557,S0003,56,29,,True
P00790,S0003,75,22,,True
P01040,S0003,43,21,1097.0,True
P01653,S0003,49,28,1495.0,True
P01920,S0003,35,20,,True
P01243,S0003,19,21,,True
P00322,S0003,50,26,,True
P00140,S0003,12,23,,True
P00267,S0003,78,24,,True
P01418,S0003,23,21,1418.0,True
P00921,S0003,37,19,,True
P01393,S0003,62,15,,True
P01160,S0003,82,24,,True
P00414,S0003,65,28,,True
P01387,S0003,66,14,,True
P01360,S0003,33,17,,True
P01395,S0003,24,30,,True
P01071,S0003,30,20,866.0,True
P01119,S0003,88,28,,True
P01162,S0003,46,20,,True
P01166,S0003,58,23,,True
P00242,S0003,29,15,,True
P01601,S0003,88,13,1430.0,True
P00819,S0003,53,26,,True
P01339,S0003,29,24,,True
P00182,S0003,91,24,1493.0,True
P00460,S0003,36,12,265.0,True
P00215,S0003,33,22,,True
P01692,S0003,76,13,,True
P01064,S0003,68,13,,True
P00358,S0003,59,29,699.0,True
P00238,S0003,64,15,,True
P00148,S0003,45,11,387.0,True
P01083,S0003,74,14,,True
P01686,S0003,47,24,,True
P01585,S0003,76,26,,True
P01084,S0003,54,21,,True
P00049,S0003,69,28,1243.0,True
P01525,S0003,15,24,,True
P01716,S0003,17,25,531.0,True
P01980,S0004,49,22,,True
P00284,S0004,71,14,,True
P00470,S0004,12,15,,True
P01066,S0004,32,23,,True
P01535,S0004,99,10,,True
P01694,S0004,86,14,,True
P00908,S0004,53,16,,True
P00080,S0004,77,11,,True
P00598,S0004,51,10,770.0,True
P00805,S0004,64,12,,True
P01596,S0004,84,25,532.0,True
P01456,S0004,77,15,,True
P00138,S0004,58,27,,True
P01668,S0004,12,21,,True
P01305,S0004,58,10,690.0,True
P00810,S0004,78,10,,True
P00875,S0004,80,22,,True
P00673,S0004,60,20,394.0,True
P00136,S0004,30,22,488.0,True
P01727,S0004,55,27,1439.0,True
P00956,S0004,10,28,,True
P01997,S0004,36,24,,True
P00690,S0004,83,14,,True
P01770,S0004,22,20,,True
P01478,S0004,11,16,,True
P01322,S0004,52,10,,True
P00087,S0004,43,30,,True
P00634,S0004,43,30,419.0,True
P01335,S0004,83,15,,True
P00373,S0004,66,26,,True
P01288,S0004,65,26,521.0,True
P01110,S0004,28,21,431.0,True
P01962,S0004,55,21,1469.0,True
P00876,S0004,36,18,,True
P00492,S0004,34,25,,True
P00004,S0004,87,14,1560.0,True
P00013,S0004,62,11,717.0,True
P00907,S0004,43,19,,True
P00902,S0004,21,27,,True
P00638,S0004,86,24,,True
P00329,S0004,60,29,,True
P01055,S0004,65,16,626.0,True
P01183,S0004,31,11,,True
P00922,S0004,49,26,,True
P01592,S0004,73,13,545.0,True
P01602,S0004,67,17,,True
P00799,S0004,49,11,,True
P00879,S0004,13,16,349.0,True
P00337,S0004,10,30,834.0,True
P01294,S0004,32,29,1366.0,True
P01813,S0004,50,16,,True
P01987,S0004,15,24,,True
P00194,S0004,90,27,,True
P00747,S0004,41,27,,True
P00814,S0004,79,28,,True
P00556,S0004,98,22,616.0,True
P00231,S0004,37,26,,True
P01298,S0004,60,27,,True
P00200,S0004,25,24,,True
P01092,S0004,39,16,434.0,True
P01845,S0004,91,11,,True
P01830,S0004,45,14,440.0,True
P00986,S0004,76,18,,True
P00688,S0004,41,10,,True
P01710,S0004,23,22,,True
P01103,S0004,85,10,481.0,True
P01034,S0004,17,11,1683.0,True
P00677,S0004,76,25,,True
P00224,S0004,52,12,,True
P01724,S0004,48,18,,True
P01001,S0004,66,26,183.0,True
P00517,S0004,83,25,778.0,True
P00106,S0004,24,13,1448.0,True
P01332,S0004,24,14,1492.0,True
P00829,S0004,68,13,,True
P01380,S0004,11,19,830.0,True
P00771,S0004,48,13,,True
P00560,S0004,58,11,,True
P01277,S0004,69,23,,True
P00586,S0004,26,16,,True
P00116,S0004,64,18,,True
P00983,S0004,21,23,,True
P01682,S0004,53,17,587.0,True
P00711,S0004,10,30,1063.0,True
P01406,S0004,74,27,,True
P01695,S0004,61,29,970.0,True
P00090,S0004,86,23,,True
P00824,S0004,63,27,564.0,True
P01382,S0004,70,27,,True
P01072,S0004,34,23,382.0,True
P00678,S0004,19,30,,True
P00048,S0004,29,27,,True
P00280,S0004,51,25,569.0,True
P01373,S0004,11,18,,True
P00555,S0004,41,30,,True
P00102,S0004,64,24,912.0,True
P00601,S0004,17,23,,True
P00797,S0004,22,13,,True
P01849,S0004,32,28,,True
P01341,S0004,67,22,,True
P01781,S0004,77,16,921.0,True
P00670,S0004,98,26,,True
P01152,S0004,43,24,449.0,True
P00910,S0004,83,10,,True
P01729,S0004,85,23,,True
P01806,S0004,38,19,1129.0,True
P00900,S0004,33,18,346.0,True
P00179,S0004,66,25,,True
P01146,S0004,31,28,,True
P01367,S0004,39,25,,True
P00375,S0004,50,26,622.0,True
P00481,S0004,57,24,,True
P01164,S0004,56,17,432.0,True
P01858,S0004,88,26,,True
P00453,S0004,90,21,1631.0,True
P01882,S0004,46,15,,True
P00317,S0004,33,14,,True
P00889,S0004,56,13,,True
P01789,S0004,40,23,,True
P01285,S0004,31,12,,True
P01468,S0004,75,13,,True
P01646,S0004,80,19,1158.0,True
P01099,S0004,17,11,796.0,True
P00406,S0004,25,28,639.0,True
P00948,S0004,35,26,,True
P00435,S0004,15,22,1193.0,True
P01659,S0004,67,15,,True
P01748,S0004,18,15,,True
P01460,S0004,48,11,,True
P01924,S0004,81,21,,True
P00772,S0004,14,21,563.0,True
P00351,S0004,25,29,1428.0,True
P00117,S0004,85,16,504.0,True
P00302,S0004,15,17,338.0,True
P01279,S0004,31,12,,True
P00874,S0004,59,22,,True
P00608,S0004,16,20,,True
P01052,S0004,70,30,760.0,True
P00674,S0004,59,11,,True
P01096,S0004,54,12,580.0,True
P00185,S0004,66,24,503.0,True
P01359,S0004,60,25,,True
P00619,S0004,49,16,,True
P00979,S0004,28,25,307.0,True
P01783,S0004,12,22,,True
P00130,S0004,83,13,415.0,True
P00877,S0004,93,17,,True
P01597,S0004,14,23,,True
P00504,S0004,33,21,150.0,True
P01046,S0004,74,27,,True
P01637,S0004,84,20,592.0,True
P00847,S0004,75,27,,True
P00965,S0004,60,30,,True
P00423,S0004,48,25,,True
P00708,S0004,15,14,,True
P00489,S0004,20,25,,True
P01971,S0004,54,29,,True
P00270,S0004,30,27,641.0,True
P01712,S0004,99,21,1499.0,True
P01879,S0004,74,28,,True
P01606,S0004,73,24,374.0,True
P00094,S0004,29,22,,True
P01153,S0004,33,28,,True
P01902,S0004,84,13,,True
P01503,S0004,22,25,,True
P01343,S0004,62,13,521.0,True
P01949,S0004,74,29,528.0,True
P01070,S0004,91,24,,True
P00493,S0004,45,30,,True
P01476,S0004,57,20,,True
P00527,S0004,47,11,,True
P00070,S0004,100,17,,True
P01906,S0004,33,28,452.0,True
P00142,S0004,87,25,427.0,True
P00723,S0004,11,15,,True
P00352,S0004,19,28,,True
P01231,S0004,13,21,,True
P00898,S0004,58,12,,True
P01417,S0004,27,28,1728.0,True
P00661,S0004,27,26,,True
P00941,S0004,84,25,,True
P01542,S0004,45,14,,True
P00892,S0004,100,29,,True
P01650,S0004,36,20,,True
P01144,S0004,58,20,,True
P01242,S0004,10,30,1113.0,True
P00400,S0004,83,12,,True
P00096,S0004,73,20,758.0,True
P00936,S0004,14,17,1677.0,True
P00220,S0004,20,20,,True
P01862,S0004,31,24,486.0,True
P00712,S0004,13,16,,True
P01493,S0004,70,17,1511.0,True
P00443,S0004,50,20,,True
P01792,S0004,87,22,,True
P01626,S0004,50,11,180.0,True
P01998,S0004,45,25,,True
P01411,S0004,20,25,,True
P01625,S0004,77,17,498.0,True
P01104,S0004,46,12,398.0,True
P01191,S0004,89,30,564.0,True
P00190,S0004,65,13,,True
P01381,S0004,100,15,,True
P00901,S0004,17,20,,True
P01202,S0004,46,12,558.0,True
P00026,S0004,72,19,,True
P00662,S0004,27,16,,True
P00093,S0004,17,25,,True
P01176,S0004,74,14,1425.0,True
P01388,S0004,61,29,,True
P00852,S0004,62,18,,True
P00150,S0004,16,12,405.0,True
P00158,S0004,17,26,,True
P01329,S0004,92,26,608.0,True
P00104,S0004,75,22,784.0,True
P00597,S0004,13,19,239.0,True
P00989,S0004,80,22,,True
P00031,S0004,95,14,,True
P00153,S0004,41,10,315.0,True
P01008,S0004,72,22,,True
P01321,S0004,89,21,,True
P00167,S0004,61,13,,True
P01100,S0004,29,19,,True
P00091,S0004,96,17,1414.0,True
P00001,S0004,40,17,558.0,True
P00125,S0004,59,21,,True
P01214,S0004,48,25,,True
P00016,S0004,64,29,,True
P00472,S0004,68,21,,True
P00884,S0004,67,24,880.0,True
P01818,S0004,69,22,,True
P01819,S0004,79,11,990.0,True
P00775,S0004,92,27,436.0,True
P00366,S0004,76,23,,True
P01372,S0004,91,15,893.0,True
P00628,S0004,95,21,,True
P00684,S0004,47,13,529.0,True
P00042,S0004,60,28,,True
P01169,S0004,14,16,322.0,True
P01078,S0004,22,22,,True
P01821,S0004,69,14,,True
P00203,S0004,84,30,,True
P01859,S0004,90,30,416.0,True
P00594,S0004,61,11,,True
P01876,S0004,71,23,,True
P00237,S0004,80,15,,True
P01170,S0004,28,12,,True
P01020,S0004,27,20,,True
P00072,S0004,23,24,,True
P01453,S0004,36,27,535.0,True
P00686,S0004,22,27,,True
P01681,S0004,39,13,,True
P01984,S0004,74,22,,True
P00266,S0004,85,23,,True
P01598,S0004,23,28,609.0,True
P01274,S0004,98,28,,True
P00774,S0004,31,28,,True
P00821,S0004,59,18,,True
P01464,S0004,52,27,1011.0,True
P01136,S0004,35,18,880.0,True
P00478,S0004,43,13,456.0,True
P01270,S0004,26,22,,True
P01667,S0004,40,19,,True
P01068,S0004,59,13,,True
P01803,S0004,66,27,1489.0,True
P01289,S0004,19,24,413.0,True
P00034,S0004,11,26,,True
P01569,S0004,10,19,483.0,True
P01726,S0004,10,11,,True
P01264,S0004,32,18,415.0,True
P01557,S0004,57,11,433.0,True
P00938,S0004,83,22,,True
P01134,S0004,33,21,,True
P01547,S0004,29,24,617.0,True
P00855,S0004,58,14,,True
P00007,S0004,13,15,,True
P00047,S0004,24,29,,True
P01368,S0004,72,10,,True
P00430,S0004,55,30,,True
P00622,S0004,52,27,1002.0,True
P00984,S0004,23,25,,True
P01416,S0004,10,29,,True
P00099,S0004,80,13,925.0,True
P00637,S0004,73,11,,True
P01470,S0004,63,29,,True
P01824,S0004,44,16,,True
P00422,S0004,51,26,1664.0,True
P01817,S0004,65,19,,True
P01449,S0004,94,17,1780.0,True
P00457,S0004,17,19,,True
P00840,S0004,34,22,,True
P00943,S0004,12,16,,True
P00063,S0004,81,25,622.0,True
P00357,S0004,57,24,,True
P01428,S0004,57,17,,True
P01422,S0004,70,24,,True
P01159,S0004,17,13,,True
P01439,S0004,11,14,1629.0,True
P00703,S0004,90,12,,True
P01831,S0004,89,28,,True
P00454,S0004,40,21,856.0,True
P00045,S0004,35,25,,True
P01897,S0004,14,13,720.0,True
P01643,S0004,75,26,,True
P00451,S0004,47,17,1726.0,True
P01927,S0004,48,25,,True
P01163,S0004,70,26,638.0,True
P00648,S0004,18,23,,True
P00386,S0004,69,24,1057.0,True
P00951,S0004,52,11,1193.0,True
P01586,S0004,94,22,,True
P00407,S0004,92,24,1539.0,True
P01878,S0004,71,23,,True
P00568,S0004,32,10,,True
P01057,S0004,10,30,545.0,True
P00439,S0004,60,22,1394.0,True
P00659,S0004,44,15,,True
P00998,S0004,98,25,,True
P00618,S0004,52,22,,True
P01823,S0004,22,26,440.0,True
P00643,S0004,71,25,1510.0,True
P01246,S0004,26,11,,True
P01752,S0004,47,13,541.0,True
P00036,S0004,59,24,,True
P00766,S0004,20,13,1602.0,True
P01396,S0004,55,12,,True
P00745,S0004,69,22,,True
P00446,S0004,66,13,,True
P00374,S0004,15,16,398.0,True
P01496,S0004,84,25,,True
P00114,S0004,57,30,,True
P01846,S0004,16,21,,True
P00313,S0004,80,25,451.0,True
P00118,S0004,51,25,617.0,True
P00525,S0004,68,20,,True
P01903,S0004,21,30,,True
P00127,S0004,89,25,421.0,True
P00929,S0004,45,14,,True
P00387,S0004,62,18,,True
P00497,S0004,76,30,,True
P00644,S0004,40,27,,True
P00334,S0004,55,10,,True
P00554,S0004,60,10,,True
P00323,S0004,12,13,,True
P00735,S0004,26,16,,True
P00945,S0004,19,13,,True
P01300,S0004,52,23,,True
P00498,S0004,83,19,,True
P00468,S0004,34,26,,True
P00462,S0004,44,20,520.0,True
P01782,S0004,46,26,,True
P00447,S0004,31,29,1654.0,True
P00226,S0004,93,23,,True
P00328,S0004,39,11,,True
P01520,S0004,23,25,,True
P00572,S0004,94,11,,True
P00187,S0004,91,21,,True
P01085,S0004,64,21,,True
P01764,S0004,31,12,,True
P00861,S0004,77,18,170.0,True
P01409,S0004,32,27,,True
P00548,S0004,84,28,,True
P01885,S0004,18,25,,True
P00133,S0004,14,27,,True
P00685,S0004,49,27,,True
P01224,S0004,81,26,483.0,True
P00700,S0004,76,12,1452.0,True
P01948,S0004,19,14,,True
P01935,S0004,93,21,,True
P00683,S0004,63,11,575.0,True
P00229,S0004,87,27,,True
P00307,S0004,79,27,,True
P01058,S0004,42,19,,True
P01636,S0004,95,21,,True
P01800,S0004,98,15,,True
P00980,S0004,40,19,1124.0,True
P00428,S0004,84,17,,True
P00846,S0004,88,20,,True
P01337,S0004,29,23,,True
P00030,S0004,88,26,1540.0,True
P00610,S0004,83,28,,True
P00729,S0004,89,27,,True
P00704,S0004,63,23,,True
P01199,S0004,63,28,,True
P00626,S0004,37,21,,True
P01505,S0004,35,22,258.0,True
P00541,S0004,72,25,1674.0,True
P00427,S0004,82,18,,True
P00377,S0004,20,15,,True
P01509,S0004,100,17,,True
P01930,S0004,68,29,,True
P00300,S0004,53,11,376.0,True
P01445,S0004,18,25,,True
P00410,S0004,62,21,,True
P00731,S0004,43,28,,True
P01039,S0004,55,16,489.0,True
P00217,S0004,18,27,,True
P00713,S0004,14,27,412.0,True
P01554,S0004,47,14,,True
P01472,S0004,79,14,828.0,True
P01351,S0004,50,28,,True
P01546,S0004,33,12,,True
P01056,S0004,90,23,870.0,True
P01458,S0004,24,29,,True
P01263,S0004,97,20,,True
P01775,S0004,66,25,,True
P01623,S0004,55,11,,True
P01687,S0004,22,17,,True
P00058,S0004,49,24,474.0,True
P00753,S0004,87,26,1105.0,True
P00112,S0004,87,21,,True
P01494,S0004,66,18,,True
P01352,S0004,22,22,,True
P00341,S0004,77,30,,True
P01467,S0004,26,26,,True
P00748,S0004,83,12,1510.0,True
P01364,S0004,85,26,,True
P00930,S0004,66,30,,True
P01615,S0004,17,29,,True
P01127,S0004,96,21,,True
P00996,S0004,89,12,,True
P01911,S0004,62,30,,True
P01995,S0004,90,13,1581.0,True
P00003,S0004,60,22,914.0,True
P01763,S0004,97,26,694.0,True
P01257,S0004,86,10,,True
P00588,S0004,34,23,464.0,True
P01689,S0004,92,10,,True
P01158,S0004,33,15,,True
P01435,S0004,11,29,,True
P00762,S0004,93,15,,True
P00991,S0004,62,27,569.0,True
P01890,S0004,48,30,,True
P00798,S0004,23,24,1312.0,True
P01584,S0004,83,15,1379.0,True
P01947,S0004,62,18,462.0,True
P00331,S0004,50,15,640.0,True
P00281,S0004,91,21,,True
P00154,S0004,64,18,,True
P01232,S0004,19,25,265.0,True
P01630,S0004,46,24,,True
P00032,S0004,44,13,527.0,True
P01967,S0004,95,27,,True
P00639,S0004,37,14,,True
P01811,S0004,60,21,,True
P00890,S0004,40,18,,True
P00642,S0004,24,13,,True
P00263,S0004,99,26,,True
P01491,S0004,85,16,,True
P00706,S0004,58,26,,True
P00726,S0004,81,27,,True
P00174,S0004,73,14,,True
P01607,S0004,97,18,966.0,True
P00724,S0004,10,29,581.0,True
P01492,S0004,73,28,,True
P01455,S0004,16,14,,True
P01508,S0004,35,30,,True
P01797,S0004,36,11,,True
P00221,S0004,54,11,,True
P01812,S0004,74,10,1749.0,True
P00325,S0004,34,10,,True
P00697,S0004,29,16,,True
P01392,S0004,30,22,1457.0,True
P00536,S0004,25,10,279.0,True
P00752,S0004,21,16,,True
P00208,S0004,32,27,,True
P01661,S0004,56,11,548.0,True
P00165,S0004,11,21,,True
P01342,S0004,69,17,,True
P01926,S0004,31,13,,True
P00409,S0004,96,29,,True
P00156,S0004,18,22,,True
P01173,S0004,23,24,,True
P01758,S0004,31,12,,True
P01063,S0004,21,14,,True
P01524,S0004,58,22,,True
P01537,S0004,84,18,,True
P00780,S0004,62,12,,True
P00751,S0004,12,12,1195.0,True
P01892,S0004,99,29,,True
P00503,S0004,79,28,906.0,True
P01223,S0004,75,29,791.0,True
P00755,S0004,72,20,,True
P01184,S0004,62,20,,True
P00084,S0004,86,20,487.0,True
P00065,S0004,90,18,,True
P01638,S0004,83,18,373.0,True
P01147,S0004,73,25,,True
P01006,S0004,53,10,528.0,True
P01990,S0004,66,13,1244.0,True
P01405,S0004,75,22,,True
P00009,S0004,96,30,553.0,True
P01922,S0004,97,12,1044.0,True
P01222,S0004,30,25,346.0,True
P00803,S0004,38,11,,True
P01324,S0004,91,13,,True
P00380,S0004,92,10,1626.0,True
P00371,S0004,85,14,,True
P00871,S0004,55,26,,True
P01762,S0004,95,18,1669.0,True
P00145,S0004,66,29,,True
P01139,S0004,88,27,,True
P01588,S0004,21,15,,True
P00777,S0004,91,30,,True
P01529,S0004,45,16,,True
P00052,S0004,96,30,,True
P01256,S0004,22,29,,True
P00602,S0004,18,17,451.0,True
P01081,S0004,55,25,,True
P00067,S0004,80,25,,True
P00590,S0004,42,25,,True
P01454,S0004,27,24,,True
P00253,S0004,45,10,,True
P01308,S0004,65,19,,True
P00401,S0004,51,25,,True
P00292,S0004,80,15,,True
P00621,S0004,30,16,507.0,True
P00744,S0004,72,11,584.0,True
P01746,S0004,94,18,,True
P00369,S0004,27,21,563.0,True
P01086,S0004,53,11,,True
P01864,S0004,23,16,,True
P01760,S0004,29,23,,True
P01543,S0004,36,22,522.0,True
P00725,S0004,15,17,,True
P00196,S0004,28,17,,True
P00905,S0004,71,22,,True
P01549,S0004,62,19,,True
P00283,S0004,97,11,958.0,True
P01060,S0004,16,16,,True
P01965,S0004,79,11,,True
P00206,S0004,69,16,,True
P00542,S0004,72,17,,True
P01124,S0004,34,28,517.0,True
P01438,S0004,17,22,569.0,True
P01108,S0004,87,30,,True
P01201,S0004,89,24,,True
P01165,S0004,87,29,1515.0,True
P01641,S0004,34,20,,True
P00961,S0004,28,16,,True
P00758,S0004,55,21,1002.0,True
P00809,S0004,14,22,,True
P00205,S0004,62,22,,True
P01363,S0004,58,24,,True
P00249,S0004,43,20,,True
P01005,S0004,13,26,,True
P01538,S0004,80,22,,True
P00672,S0004,71,20,,True
P01067,S0004,73,13,,True
P01115,S0004,42,19,,True
P00456,S0004,14,20,,True
P01292,S0004,44,24,,True
P01140,S0004,76,21,1120.0,True
P01302,S0004,19,27,,True
P00897,S0004,74,14,,True
P01421,S0004,76,18,,True
P01427,S0004,41,18,,True
P01978,S0004,22,10,788.0,True
P01514,S0004,85,22,443.0,True
P01522,S0004,84,14,,True
P00342,S0004,12,30,548.0,True
P01250,S0004,96,19,1034.0,True
P01431,S0004,11,24,,True
P00754,S0004,75,20,,True
P00801,S0004,88,28,313.0,True
P01771,S0004,38,28,,True
P01709,S0004,72,30,524.0,True
P01587,S0004,79,17,,True
P01024,S0004,33,17,,True
P00606,S0004,67,11,1334.0,True
P00830,S0004,34,18,308.0,True
P00082,S0004,26,19,,True
P00172,S0004,99,21,,True
P00501,S0004,66,13,,True
P01560,S0004,91,14,,True
P00006,S0004,18,14,,True
P01188,S0004,94,21,,True
P00653,S0004,36,11,1062.0,True
P00511,S0004,26,13,,True
P01397,S0004,19,18,1635.0,True
P01677,S0004,45,13,,True
P00184,S0004,44,16,,True
P01233,S0004,29,20,615.0,True
P00505,S0004,20,22,979.0,True
P00397,S0004,34,12,,True
P01934,S0004,50,23,,True
P01957,S0004,42,16,,True
P01747,S0004,16,30,1481.0,True
P01021,S0004,80,27,,True
P00524,S0004,23,19,,True
P00509,S0004,25,17,,True
P00209,S0004,49,25,,True
P01842,S0004,47,21,,True
P01350,S0004,98,28,,True
P01278,S0004,57,19,,True
P00310,S0004,18,21,494.0,True
P00759,S0004,58,16,486.0,True
P00522,S0004,34,26,,True
P01303,S0004,48,12,,True
P01446,S0004,12,29,1657.0,True
P01745,S0004,72,16,,True
P00161,S0004,55,21,,True
P00256,S0004,76,15,,True
P00694,S0004,55,14,,True
P00857,S0004,63,19,299.0,True
P00734,S0004,92,23,,True
P00312,S0004,94,27,,True
P01841,S0004,42,10,,True
P01345,S0004,85,20,419.0,True
